,,,,,,,,,,,,,SAMPLE_NAME,UTEN-00078,UTEN-00079,UTEN-00080,UTEN-00081,UTEN-00082,UTEN-00083,UTEN-00084,UTEN-00085,UTEN-00086,UTEN-00087,UTEN-00088,UTEN-00089
2685,2'-deoxyuridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",52602,LC/MS Neg,536,1586,227.0673,951-78-0,13712,13118,C00526,HMDB00012,0.5881,0.5881,1.6567,1.1047,5.2951,0.5881,0.5881,14.1816,0.8953,0.5881,0.7440,0.5960
84,2-aminoadipate,Amino Acid,Lysine Metabolism,6146,LC/MS Pos Early,381,1912,162.07609,542-32-5;1118-90-7,469,456,C00956,HMDB00510,0.5593,0.7546,0.1123,0.6802,0.9172,1.0828,1.3054,1.5194,1.4696,1.1303,0.7891,1.6730
1212,2-aminoheptanoate,Lipid,"Fatty Acid, Amino",43761,LC/MS Pos Early,100004542,3160,146.11756,1115-90-8,227939,198338,,,0.9886,0.6165,1.0114,0.5895,5.0657,7.3747,10.3029,8.7260,0.8682,8.5452,0.3375,0.8327
1217,2-aminooctanoate,Lipid,"Fatty Acid, Amino",43343,LC/MS Pos Late,100004227,750,160.13321,644-90-6,69522,62727,,HMDB00991,0.9911,0.5105,0.5105,1.0000,0.5105,0.5105,9.2828,0.5105,1.2171,0.5105,0.6465,1.0609
292,2-hydroxy-3-methylvalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",36746,LC/MS Neg,100001541,1800,131.07136,488-15-3,164623,144317,,HMDB00317,0.6447,0.2863,1.7855,1.0280,0.2863,0.2863,0.2863,0.2863,1.0734,0.2863,1.0000,0.8866
1162,2-hydroxyadipate,Lipid,"Fatty Acid, Dicarboxylate",31934,LC/MS Polar,100001153,3000,161.04554,18294-85-4,193530,167943,C02360,HMDB00321,0.7514,0.7087,0.6669,0.6669,0.6669,0.6669,0.6669,0.6669,2.1845,0.6669,1.2486,2.3887
345,2-hydroxybutyrate/2-hydroxyisobutyrate,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",52281,LC/MS Polar,100008928,1258,103.04006,,,,,,0.3307,0.3273,1.0747,0.3235,6.4400,8.2877,9.3683,16.9390,0.7782,11.6906,0.7794,0.9253
1159,2-hydroxyglutarate,Lipid,"Fatty Acid, Dicarboxylate",37253,LC/MS Polar,100002070,3352.8,147.02989,40951-21-1,43,42,C02630,HMDB00606,0.0763,0.0744,1.7379,0.2621,1.9607,4.6759,3.3037,5.4340,0.0840,2.5820,0.2148,0.1857
1294,2-hydroxystearate,Lipid,"Fatty Acid, Monohydroxy",17945,LC/MS Neg,1239,5695,299.25917,629-22-1,69417,62625,C03045,,0.3619,0.4238,1.1223,0.4253,4.2452,6.2023,8.4276,8.7205,0.8777,6.4692,0.5373,0.5375
1731,2-linoleoylglycerol (18:2),Lipid,Monoacylglycerol,32506,LC/MS Neg,100000987,6250,279.23293,3443-82-1,5365676,4517636,,HMDB11538,0.9084,0.5227,1.1120,0.9263,0.3487,7.7505,6.6497,5.0450,1.0737,0.3487,0.3487,0.4236
287,2-methylbutyrylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",45095,LC/MS Pos Early,100001509,3035,246.16999,31023-25-3,6426901,4932320,,HMDB00378,0.4567,0.3572,1.0557,0.4754,1.9371,4.6012,9.4348,11.8358,0.5893,4.9361,0.4522,0.9443
288,2-methylbutyrylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",31928,LC/MS Pos Early,100001155,2000,160.09682,52320-67-9,193872,168243,,HMDB00339,0.3221,0.1982,1.4963,0.1982,0.1982,15.8034,0.1982,18.5500,0.1982,10.6534,0.4616,0.5037
1025,2-methylcitrate/homocitrate,Energy,TCA Cycle,52282,LC/MS Neg,100008929,575,205.03538,,,,,,0.6287,0.6453,4.0136,1.1694,0.6287,0.6287,0.6287,0.6287,0.9527,3.7923,0.9479,1.0473
1227,2-methylmalonyl carnitine,Lipid,Fatty Acid Synthesis,35482,LC/MS Pos Early,100001596,2440,262.12852,149181-64-6,53481628,21403178,,HMDB13133,0.7259,0.6626,3.7357,1.1848,0.6626,0.6626,0.6626,0.6626,0.6626,10.2501,0.6626,0.8152
1729,2-oleoylglycerol (18:1),Lipid,Monoacylglycerol,21232,LC/MS Neg,100000943,6200,281.24858,3443-84-3,5319879,4478086,,,0.6401,0.4757,1.1603,0.6032,4.6358,0.4757,9.7764,0.4757,1.7296,3.9777,0.7258,0.8397
1591,2-palmitoleoyl-GPC (16:1)*,Lipid,Lysolipid,35819,LC/MS Pos Late,100001561,1425,494.32412,,,21403164,,,0.5926,1.1246,0.8754,0.6945,2.4734,4.1370,5.2366,9.9224,0.7644,3.3233,0.2792,0.7529
1589,2-palmitoyl-GPC (16:0)*,Lipid,Lysolipid,35253,LC/MS Pos Late,100001562,1505,496.33977,,15061532,21403165,,HMDB61702,0.3661,0.3380,1.5209,0.4791,3.8503,4.9877,5.3308,21.4895,0.4230,5.2275,0.3512,0.4725
1628,2-stearoyl-GPE (18:0)*,Lipid,Lysolipid,41220,LC/MS Neg,100003901,6350,480.30956,,,24769218,,,0.4925,0.2985,1.2382,0.7105,2.8494,0.2985,0.2985,12.5972,1.5905,2.0794,0.5254,0.7618
129,3-(4-hydroxyphenyl)lactate,Amino Acid,Phenylalanine and Tyrosine Metabolism,32197,LC/MS Neg,240,1379,181.05063,6482-98-0,9378,9010,C03672,HMDB00755,0.4126,0.2903,1.1292,0.4907,1.9288,3.2535,2.5993,6.3428,0.8708,3.9019,0.4564,0.6624
2717,3-aminoisobutyrate,Nucleotide,"Pyrimidine Metabolism, Thymine containing",1566,LC/MS Pos Early,1114,2215,104.07061,10569-72-9;214139-20-5,64956,58481,C05145,HMDB03911,0.1731,0.1236,1.0000,0.2744,2.2845,3.5763,3.4516,5.2756,0.1236,4.2575,0.2426,0.2905
1800,3-hydroxy-3-methylglutarate,Lipid,Mevalonate Metabolism,531,LC/MS Polar,112,2700,161.04555,503-49-1,1662,4573695,C03761,HMDB00355,0.1986,0.1810,2.3940,0.5238,1.4762,2.5684,1.9223,3.9275,0.2758,1.6496,0.4352,0.4380
1286,3-hydroxybutyrate (BHBA),Lipid,Ketone Bodies,542,LC/MS Polar,254,1443.3,103.04007,625-72-9,441,428,C01089,HMDB00357,0.4620,0.2425,1.4045,0.4455,16.6874,8.1065,5.3811,13.5094,0.3991,4.1332,0.3474,0.5955
1257,3-hydroxybutyrylcarnitine (1),Lipid,Fatty Acid Metabolism(Acyl Carnitine),43264,LC/MS Pos Early,100003926,2400,248.14925,,53481617,,,HMDB13127,0.4630,0.1978,1.2732,0.7268,11.1286,19.1485,14.4627,28.9344,0.2944,4.3031,0.5741,0.4950
1258,3-hydroxybutyrylcarnitine (2),Lipid,Fatty Acid Metabolism(Acyl Carnitine),52984,LC/MS Pos Early,100009271,2340,248.14925,,,,,,0.4915,0.2108,1.4389,0.5611,2.4554,5.9158,5.2514,10.1967,0.2801,2.9516,0.3839,0.4052
301,3-hydroxyisobutyrate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1549,LC/MS Polar,111,1619.1,103.04007,2068-83-9,87,10140307,C06001,HMDB00336,0.3107,0.3107,1.0086,0.3671,0.3107,0.3107,10.6082,0.3107,1.0097,5.2186,0.8555,0.9914
217,3-indoxyl sulfate,Amino Acid,Tryptophan Metabolism,27672,LC/MS Neg,100000467,2222.2,212.0023,2642-37-7,10258,9840,,HMDB00682,0.4135,0.4723,0.9908,1.0092,12.4495,3.9356,10.6599,11.1368,0.4160,8.5518,0.5491,0.6232
2699,3-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",35132,LC/MS Pos Early,100001466,2176,258.10845,21028-20-6,159649,9164190,,,0.8884,0.8227,1.4232,1.0000,0.8227,0.8227,0.8227,0.8227,1.1809,0.8227,0.8820,1.0202
58,3-methylhistidine,Amino Acid,Histidine Metabolism,15677,LC/MS Pos Early,100000042,2670,170.09241,368-16-1,64969,58494,C01152,HMDB00479,1.0433,0.9567,0.3420,0.8729,0.4350,3.0132,0.2628,2.6971,1.5886,1.8722,0.8232,1.1280
835,3-phosphoglycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1414,LC/MS Neg,132,583,184.98566,80731-10-8,724,10669764,C00597,HMDB00807,0.7370,0.6589,1.8065,0.9641,1.2161,0.8919,1.1008,2.2435,0.5501,1.5085,1.0359,0.7826
2687,3-ureidopropionate,Nucleotide,"Pyrimidine Metabolism, Uracil containing",3155,LC/MS Pos Early,1053,875,133.06077,462-88-4,111,109,C02642,HMDB00026,0.8113,0.2693,1.1887,0.4033,12.0443,7.6680,6.9483,8.8908,0.3274,5.9069,0.4472,0.4202
1832,4-cholesten-3-one,Lipid,Sterol,38125,LC/MS Pos Late,100002227,2520,385.3465,601-57-0,91477,427,C00599,HMDB00921,0.2108,0.2962,1.5132,0.3763,4.1210,7.7496,5.8888,9.1141,0.2415,5.3827,0.3936,0.4868
2872,4-ethylphenylsulfate,Xenobiotics,Benzoate Metabolism,36099,LC/MS Neg,100001756,3580,201.0227,123-07-9,,,C13637,,0.6318,1.0000,3.4972,0.9875,1.3762,0.6318,0.6318,0.6318,0.6318,0.6318,0.6318,0.6318
398,4-guanidinobutanoate,Amino Acid,Guanidino and Acetamido Metabolism,15681,LC/MS Pos Early,100000096,2320,146.09241,463-003;463-00-3,500,486,C01035,HMDB03464,1.0352,0.9940,1.1508,1.0955,0.7639,1.0029,1.0133,3.0572,0.1676,0.9971,0.1041,0.1170
412,4-hydroxy-nonenal-glutathione,Amino Acid,Glutathione Metabolism,48487,LC/MS Neg,100006240,3319.2,462.19156,99927-70-5,,,,,0.1595,0.1595,1.4749,0.1595,0.1595,0.9909,1.0091,1.2585,0.1595,0.6253,0.1595,0.1595
1288,4-hydroxybutyrate (GHB),Lipid,"Fatty Acid, Monohydroxy",34585,LC/MS Pos Early,100001507,1148,87.04406,502-85-2,10413,9984,C00989,HMDB00710,1.6323,1.6455,0.6974,0.6974,0.6974,0.6974,0.6974,0.6974,1.0000,0.6974,0.6974,0.7011
74,4-imidazoleacetate,Amino Acid,Histidine Metabolism,32349,LC/MS Pos Early,100001207,2055,127.05021,645-65-8,96215,86856,C02835,HMDB02024,0.2916,0.2705,1.3407,0.6593,5.8976,13.3597,11.7183,22.5406,0.4425,16.1415,0.2948,0.5860
2873,4-vinylphenol sulfate,Xenobiotics,Benzoate Metabolism,36098,LC/MS Neg,100001755,3320,199.00705,2628-17-3,6426766,4932200,C05627,HMDB04072,0.5508,0.3968,2.0997,1.0945,0.3968,0.3968,0.3968,0.3968,0.9055,18.0978,0.3968,0.3968
98,5-aminovalerate,Amino Acid,Lysine Metabolism,18319,LC/MS Pos Early,100000454,2220,118.08626,660-88-8,138,135,C00431,HMDB03355,1.9629,0.7759,2.0036,1.0000,0.6810,0.6810,0.6810,0.6810,1.1785,0.6810,0.7313,0.6810
1038,5-dodecenoate (12:1n7),Lipid,Medium Chain Fatty Acid,33968,LC/MS Neg,100001232,5224,197.1547,2430-94-6,5312378,4471803,,HMDB00529,0.3690,0.8506,0.6517,0.9659,26.2035,9.3952,5.7754,25.9846,0.7721,14.9274,1.0341,0.9241
82,5-hydroxylysine,Amino Acid,Lysine Metabolism,15685,LC/MS Pos Early,100000054,2790,163.10772,13204-98-3,1029,1002,C16741,HMDB00450,1.1978,0.5435,0.5435,1.0942,0.5435,0.5435,0.5435,0.5435,0.9058,0.5435,0.6558,1.2735
389,5-methylthioadenosine (MTA),Amino Acid,Polyamine Metabolism,1419,LC/MS Pos Early,212,2752,298.09684,2457-80-9,439176,388321,C00170,HMDB01173,0.6438,0.7810,0.9755,0.7277,0.5555,1.2934,1.5680,1.7402,1.3880,1.0245,0.6414,1.1882
408,5-oxoproline,Amino Acid,Glutathione Metabolism,1494,LC/MS Pos Early,1021,1044,130.04987,98-79-3,7405,7127,C01879,HMDB00267,0.8727,0.6866,0.4596,1.0362,1.0624,1.0951,1.0422,2.2863,0.8810,1.5115,0.6968,0.9638
104,6-oxopiperidine-2-carboxylic acid,Amino Acid,Lysine Metabolism,43231,LC/MS Neg,100004499,964.5,142.05096,34622-39-4,3014237,2282737,,,0.6656,0.6476,0.6476,0.7009,0.6476,0.6476,0.6476,0.6476,1.9074,0.6476,1.2991,2.1571
844,6-phosphogluconate,Carbohydrate,Pentose Phosphate Pathway,15442,LC/MS Neg,100000341,583.9,275.01735,921-62-0;53411-70-4,91493,82615,C00345,HMDB01316,1.0341,0.5372,1.6321,1.0559,0.3325,0.3325,0.3325,0.3325,0.3325,4.8046,0.9659,0.8668
1853,7-hydroxycholesterol (alpha or beta),Lipid,Sterol,47890,LC/MS Pos Late,100005999,1930,367.33594,,,,,,0.1927,0.2118,1.4616,0.2878,8.3831,4.4226,8.2956,11.8969,0.2570,5.5940,0.2773,0.5384
2641,7-methylguanine,Nucleotide,"Purine Metabolism, Guanine containing",35114,LC/MS Pos Early,100001456,2175,166.07234,578-76-7,11361,10883,C02242,HMDB00897,1.0000,0.5253,1.9047,0.8859,1.2264,0.5253,2.8319,7.0011,0.6719,1.8013,0.5561,0.6900
1332,"9,10-DiHOME",Lipid,"Fatty Acid, Dihydroxy",38399,LC/MS Neg,179,5180,313.23843,263399-34-4,9966640,8142232,C14828,HMDB04704,0.9172,0.3401,0.9684,1.0316,3.0640,5.5897,4.1116,4.9116,0.1481,3.8992,0.1510,0.2509
1256,acetylcarnitine,Lipid,Fatty Acid Metabolism(Acyl Carnitine),32198,LC/MS Pos Early,100000802,2282,204.12304,5080-50-2,1,5406074,C02571,HMDB00201,0.4377,0.2927,1.4170,0.5830,2.7492,3.7782,3.3327,6.3309,0.3418,3.0690,0.4519,0.3711
1026,acetylphosphate,Energy,Oxidative Phosphorylation,15488,LC/MS Polar,1211,4013.9,138.98018,94249-01-1,186,181,C00227,HMDB01494,0.5565,0.5812,1.1125,0.7680,2.3995,3.6190,3.0171,4.0690,0.4107,2.5959,0.5092,0.8875
1007,aconitate [cis or trans],Energy,TCA Cycle,46173,LC/MS Neg,100001359,580,173.00916,,,,C00417,HMDB00072,0.2509,0.2853,0.9909,1.0420,1.6110,1.3911,3.4222,3.7990,0.3918,1.0091,0.6390,0.3296
2606,adenine,Nucleotide,"Purine Metabolism, Adenine containing",554,LC/MS Neg,880,1680,134.04722,73-24-5,190,185,C00147,HMDB00034,0.4005,0.4193,1.1977,0.7357,1.2385,1.4880,1.1700,3.2104,0.8300,1.2296,0.3552,0.6975
2605,adenosine,Nucleotide,"Purine Metabolism, Adenine containing",555,LC/MS Pos Early,798,2169,268.10404,58-61-7,60961,54923,C00212,HMDB00050,0.1264,0.3446,1.3556,0.3988,4.5494,3.8365,6.1455,11.6141,0.3878,6.0002,0.4179,0.6444
2600,adenosine 2'-monophosphate (2'-AMP),Nucleotide,"Purine Metabolism, Adenine containing",36815,LC/MS Neg,100001694,1497.7,346.0558,130-49-4,94136,,C00946,HMDB11617,0.4940,0.4249,7.1335,1.9542,1.2765,0.3064,0.3064,0.3064,0.3064,2.2930,0.7235,0.3064
2603,"adenosine 3',5'-diphosphate",Nucleotide,"Purine Metabolism, Adenine containing",15691,LC/MS Neg,1214,575,426.02214,75431-54-8,159296,19951095,C00054,HMDB00061,0.9216,0.1784,4.3895,1.0784,0.1784,0.1784,0.1784,4.6802,0.1784,2.9614,0.5294,0.3224
2599,adenosine 3'-monophosphate (3'-AMP),Nucleotide,"Purine Metabolism, Adenine containing",35142,LC/MS Neg,100001449,1245,346.0558,84-21-9,41211,10463793,C01367,HMDB03540,0.1756,0.2847,3.9428,1.0000,0.1756,0.1756,0.1756,8.7162,0.1756,5.4898,0.3462,0.1756
2744,adenosine 5'-diphosphoribose (ADP-ribose),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,558,LC/MS Neg,215,920,558.06439,68414-18-6,192,3674071,C00301,HMDB01178,0.0173,0.1130,0.0306,0.0173,2.7381,1.8639,2.1826,6.4065,0.0173,2.4947,0.1361,0.1123
2598,adenosine 5'-monophosphate (AMP),Nucleotide,"Purine Metabolism, Adenine containing",32342,LC/MS Neg,209,822,346.05581,149022-20-8,6083,10239183,C00020,HMDB00045,0.3444,0.4148,1.3144,0.4822,62.6517,154.8517,168.3097,286.3558,0.1787,70.8840,0.4616,0.6856
1089,adrenate (22:4n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),32980,LC/MS Neg,100001193,5678,331.26425,2091-25-0,5497181,4445971,C16527,HMDB02226,0.3053,0.2465,1.2075,0.6026,0.2465,8.9645,30.9971,10.9733,1.0000,8.9687,0.6119,0.5184
25,alanine,Amino Acid,Alanine and Aspartate Metabolism,1126,LC/MS Pos Early,811,1700,90.05496,56-41-7,5950,5735,C00041,HMDB00161,0.4221,0.4871,1.1167,0.5883,3.7674,6.4217,5.6946,10.7303,0.6474,4.6217,0.5865,0.8833
2593,allantoin,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1107,LC/MS Polar,1002,1672,157.03671,97-59-6,204,199,C02350,HMDB00462,0.7786,0.4775,1.2214,0.6114,7.9129,5.0962,4.3750,6.1146,0.3774,3.4018,0.2991,0.4560
302,alpha-hydroxyisocaproate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",22132,LC/MS Neg,100000706,1840,131.07136,10303-64-7,83697,75520,C03264,HMDB00746,0.6200,0.3045,1.6968,1.3486,0.3045,0.3045,0.3045,0.3045,1.0000,0.3045,1.0234,0.8768
273,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",46537,LC/MS Polar,100001300,1052,117.05571,600-37-3,99823,90190,,HMDB00407,0.4835,0.3719,1.1093,0.6723,2.2183,3.1025,3.8962,4.3617,0.8391,2.4230,0.7094,0.8907
1010,alpha-ketoglutarate,Energy,TCA Cycle,528,LC/MS Polar,93,2700,145.01425,305-72-6;328-50-7;22202-68-2,51,50,C00026,HMDB00208,0.9381,0.4192,1.0619,0.5909,5.4319,13.0341,10.4527,16.6614,0.4733,3.0469,0.4592,0.8034
2763,alpha-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,1561,LC/MS Pos Late,1105,2522,430.37818,59-02-9;10191-41-0,14985,14265,C02477,HMDB01893,0.0493,0.0204,0.0777,0.1078,12.3999,32.5316,19.6150,48.5011,0.0992,19.2720,1.1561,0.8439
435,anserine,Peptide,Dipeptide Derivative,15747,LC/MS Pos Early,100000044,2924,241.12952,10030-52-1,112072,100482,C01262,HMDB00194,0.1833,0.2518,1.2630,0.7370,5.0436,2.8133,3.9896,2.2078,0.2795,5.9323,0.1498,0.2299
878,arabitol/xylitol,Carbohydrate,Pentose Metabolism,48885,LC/MS Polar,100006430,1932.4,151.0612,,,,,,0.9010,0.9245,2.3008,1.0905,0.9010,0.9010,0.9010,0.9010,1.0000,0.9010,1.0028,0.9962
880,arabonate/xylonate,Carbohydrate,Pentose Metabolism,48255,LC/MS Polar,100006115,2664.6,165.04046,,,,,,1.1011,1.0000,0.4677,0.9671,0.4677,0.4677,0.4677,0.4677,1.2923,0.4677,0.8786,1.4395
1059,arachidate (20:0),Lipid,Long Chain Fatty Acid,1118,LC/MS Neg,893,6295,311.29555,506-30-9,10467,10035,C06425,HMDB02212,0.3790,0.2803,1.2309,0.5958,5.3491,7.9228,9.7683,13.7871,0.7691,7.5226,0.3804,0.4685
1088,arachidonate (20:4n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),1110,LC/MS Neg,229,5535,303.23295,506-32-1,444899,392692,C00219,HMDB01043,0.3078,0.4003,0.9060,0.6217,5.4060,6.7057,5.6026,10.2656,1.0940,6.3315,0.5201,0.7170
1421,arachidonoyl ethanolamide,Lipid,Endocannabinoid,32463,LC/MS Pos Late,1488,1535,348.28971,94421-68-8,5281969,4445241,C11695,HMDB04080,0.1877,0.1975,1.2663,0.5928,20.0762,26.2173,25.1384,22.6411,0.3479,13.6463,0.7337,0.4900
346,arginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1638,LC/MS Pos Early,231,2825,175.11896,1119-34-2,232,227,C00062,HMDB00517,0.5219,0.5553,1.0620,0.7681,1.6525,4.0226,3.3727,7.0572,0.7819,3.9590,0.6479,0.9380
352,argininosuccinate,Amino Acid,Urea cycle; Arginine and Proline Metabolism,15497,LC/MS Pos Early,232,2745,291.12992,156637-58-0,16950;828,805,C03406,HMDB00052,1.6507,0.8788,0.3534,1.0480,0.6203,2.4817,0.9520,3.0480,1.6179,0.7169,0.8365,1.4584
2757,ascorbate (Vitamin C),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,32354,LC/MS Pos Early,233,770,177.03937,134-03-2,,10189562,C00072,HMDB00044,0.0833,0.0916,1.0605,0.2007,5.0255,17.2402,4.5756,14.2169,0.1449,0.9395,1.6243,0.1795
30,asparagine,Amino Acid,Alanine and Aspartate Metabolism,512,LC/MS Pos Early,917,1225,133.06077,70-47-3,6267,6031,C00152,HMDB00168,0.5475,0.5664,0.9592,0.6525,1.9182,3.3619,3.1275,5.2842,0.8310,3.0057,0.5840,1.0408
28,aspartate,Amino Acid,Alanine and Aspartate Metabolism,443,LC/MS Pos Early,234,1165,134.04479,56-84-8,5960,5745,C00049,HMDB00191,0.5214,0.6489,1.2533,0.7293,2.6985,3.8843,3.9809,5.4295,0.7022,2.8084,0.5917,0.7467
1171,azelate (nonanedioate),Lipid,"Fatty Acid, Dicarboxylate",18362,LC/MS Neg,2029,1276,187.09758,123-99-9,2266,2179,C08261,HMDB00784,0.7674,0.3969,1.0000,0.5448,11.0651,12.5810,11.5177,26.7418,0.3113,9.8383,0.3113,0.3249
1783,behenoyl sphingomyelin (d18:1/22:0)*,Lipid,Sphingolipid Metabolism,48492,LC/MS Pos Late,100006294,3083,787.66876,,,,,,0.3870,0.4791,1.2861,0.6523,5.3877,7.9976,7.0923,11.8468,0.5047,7.1702,0.4687,0.7139
2688,beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",55,LC/MS Pos Early,244,1939,90.05496,56-41-7;107-95-9,239,234,C00099,HMDB00056,0.5439,0.6508,1.0280,0.8785,3.7694,5.1647,4.1261,8.4269,0.9070,5.5756,0.6864,0.9720
3053,beta-guanidinopropanoate,Xenobiotics,Food Component/Plant,35101,LC/MS Pos Early,100001411,2145,132.07676,353-09-3,67701,61020,C03065,HMDB13222,0.1144,0.2178,0.0477,0.6963,1.4225,1.7274,1.9586,2.5006,0.0477,1.3037,0.0477,0.0903
266,beta-hydroxyisovaleroylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35433,LC/MS Pos Early,100001594,2584,262.1649,99159-87-2,,21403176,,,0.5510,0.4534,1.1828,0.7606,5.1539,9.8705,9.1670,9.4310,0.7368,6.7423,0.8105,0.8172
1984,beta-muricholate,Lipid,Primary Bile Acid Metabolism,31885,LC/MS Neg,100001066,4794,407.28029,2393-59-1,5283853,2340919,C17726,HMDB00415,1.0000,0.1053,0.1053,0.1053,54.7578,0.1053,0.1053,0.1053,0.1053,0.1053,0.1053,0.1053
6,betaine,Amino Acid,"Glycine, Serine and Threonine Metabolism",3141,LC/MS Polar,799,1970,162.07718,107-43-7,247,"24,219,951,173",C00719,HMDB00043,1.1211,0.8789,5.8290,1.7519,0.5691,0.4234,0.1550,0.2377,1.7515,0.2940,1.2865,1.5513
7,betaine aldehyde,Amino Acid,"Glycine, Serine and Threonine Metabolism",15499,LC/MS Pos Early,1219,1915,120.10191,7758-31-8,249,244,C00576,HMDB01252,1.4463,0.5929,0.2733,0.9621,0.7161,1.2165,0.6801,1.1082,0.8897,1.3309,2.0782,1.0379
1239,butyrylcarnitine,Lipid,Fatty Acid Metabolism (also BCAA Metabolism),32412,LC/MS Pos Early,100001054,2860,232.15434,25576-40-3,439829,184820,C02862,HMDB02013,0.6070,0.8766,2.0045,1.0542,0.6556,1.2712,4.9985,6.5801,0.7865,2.5144,0.6845,0.9458
249,C-glycosyltryptophan,Amino Acid,Tryptophan Metabolism,48782,LC/MS Pos Early,100006379,2685,367.14998,180509-18-6,10981970,9157171,,,0.4405,0.4400,1.3486,0.6292,3.1812,3.4385,3.4649,4.8794,0.5028,5.0785,0.4833,0.6514
1835,campesterol,Lipid,Sterol,33997,LC/MS Pos Late,100001269,2873,383.36724,474-62-4,173183,151215,C01789,HMDB02869,0.7469,0.7617,2.6142,1.2383,0.7469,0.7469,0.7469,0.7469,0.7469,0.7469,0.7469,0.7469
45,carboxyethyl-GABA,Amino Acid,Glutamate Metabolism,40007,LC/MS Pos Early,100003260,2085,176.09174,3/2/86,2572,2474,,HMDB02201,0.7671,0.9141,1.6936,0.9900,0.6796,7.3055,0.6796,0.6796,1.5072,0.6796,1.0100,0.6796
1281,carnitine,Lipid,Carnitine Metabolism,15500,LC/MS Pos Early,100000007,1978,162.11247,461-05-2,10917,10455,C00318,HMDB00062,0.4753,0.5491,1.1383,0.8617,9.5568,17.8643,15.2798,22.3692,0.5180,12.4305,0.7452,0.4850
432,carnosine,Peptide,Dipeptide Derivative,1768,LC/MS Pos Early,249,2942,227.11387,305-84-0,439224,388363,C00386,HMDB00033,0.8299,0.2435,1.1701,0.6701,4.4943,2.2861,4.2590,2.7944,0.2540,5.3063,0.1745,0.3589
2857,catechol sulfate,Xenobiotics,Benzoate Metabolism,35320,LC/MS Neg,100001605,1906,188.98631,4918-96-1,3083879,2341024,C00090,HMDB59724,1.0355,0.4947,2.8263,0.9645,0.4947,0.4947,0.4947,0.4947,0.4947,0.4947,0.4947,0.4947
1812,cholesterol,Lipid,Sterol,63,LC/MS Pos Late,266,2707,369.35159,57-88-5,11025495,4937803,C00187,HMDB00067,0.4021,0.3884,1.3497,0.5218,5.8788,11.4778,20.1476,15.6883,0.3365,6.9551,0.6503,0.5747
1456,choline,Lipid,Phospholipid Metabolism,15506,LC/MS Pos Early,1256,1961,104.10699,67-48-1,305,149278,C00114,HMDB00097,0.6270,0.6922,0.6732,0.7373,3.1878,5.7349,3.9090,5.2005,0.8321,4.1311,0.7561,1.1679
1457,choline phosphate,Lipid,Phospholipid Metabolism,34396,LC/MS Pos Early,267,700,184.07332,72556-74-2,1014,119298,C00588,HMDB01565,0.1918,0.2033,3.1230,0.5151,1.4849,3.2034,2.6592,3.1052,0.2609,2.5174,0.3746,0.3029
1005,citrate,Energy,TCA Cycle,1564,LC/MS Neg,1124,582,191.01973,77-92-9,311,305,C00158,HMDB00094,0.4136,0.5658,1.6884,1.3223,0.8571,1.1437,2.1278,2.0546,0.4981,1.1429,0.8512,0.7248
351,citrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,2132,LC/MS Pos Early,391,1520,176.10297,372-75-8,9750,810,C00327,HMDB00904,0.6372,0.6984,0.9080,0.7234,4.8152,7.8950,7.4623,10.0671,0.8644,7.4923,0.6619,1.0920
1895,corticosterone,Lipid,Steroid,5983,LC/MS Neg,272,5040,345.20713,50-22-6,5753,5550,C02140,HMDB01547,0.0681,0.0294,0.0294,0.0388,8.1729,1.9078,6.2258,0.0294,0.0294,7.1477,0.0922,0.0294
375,creatine,Amino Acid,Creatine Metabolism,27718,LC/MS Pos Early,1221,1947,132.07676,57-00-1,586,566,C00300,HMDB00064,0.0698,0.0599,1.9434,0.3434,1.6566,1.9347,1.9987,2.3412,0.0760,1.8960,0.2596,0.1064
378,creatine phosphate,Amino Acid,Creatine Metabolism,33951,LC/MS Neg,100000112,603,210.02853,922-32-7,587,567,C02305,HMDB01511,0.0990,0.0990,1.0996,0.1100,0.4855,1.2291,1.6322,1.7929,0.0990,0.9004,0.0990,0.0990
