"","space","start","end","width","peak","feature","names","strand","start_position","end_position","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","external_gene_name","V1","V2","V3","V5","V6","V7","V8","V9"
"1101","10",76543707,76543953,247,"peak1215","ENSG00000269256","peak1215 ENSG00000269256","-",76558350,76560994,"downstream",17287,14397,"NearestStart","RP11-325D15.2","chr10",76543707,76543953,31,".",101.75,-1,-1
"1102","10",76586445,76586888,444,"peak1216","ENSG00000269256","peak1216 ENSG00000269256","-",76558350,76560994,"upstream",-25451,25451,"NearestStart","RP11-325D15.2","chr10",76586445,76586888,36,".",116.68,-1,-1
"1103","10",76822431,76822701,271,"peak1217","ENSG00000277257","peak1217 ENSG00000277257","-",76818713,76818778,"upstream",-3653,3653,"NearestStart","AC013738.1","chr10",76822431,76822701,54,".",175.03,-1,-1
"1104","10",76881082,76881453,372,"peak1218","ENSG00000236467","peak1218 ENSG00000236467","+",76888044,76980624,"upstream",-6962,6591,"NearestStart","KCNMA1-AS1","chr10",76881082,76881453,37,".",119.68,-1,-1
"1105","10",77005084,77005546,463,"peak1219","ENSG00000236467","peak1219 ENSG00000236467","+",76888044,76980624,"downstream",117040,24460,"NearestStart","KCNMA1-AS1","chr10",77005084,77005546,71,".",230.81,-1,-1
"1106","10",77022469,77022815,347,"peak1220","ENSG00000225497","peak1220 ENSG00000225497","+",77147652,77150100,"upstream",-125183,124837,"NearestStart","KCNMA1-AS2","chr10",77022469,77022815,62,".",202.21,-1,-1
"1107","10",77325039,77325455,417,"peak1221","ENSG00000224500","peak1221 ENSG00000224500","+",77313941,77315694,"downstream",11098,9345,"NearestStart","RP11-328K22.1","chr10",77325039,77325455,63,".",203.31,-1,-1
"1108","10",77493076,77493407,332,"peak1222","ENSG00000228092","peak1222 ENSG00000228092","-",77433572,77433782,"upstream",-59294,59294,"NearestStart","COX6CP15","chr10",77493076,77493407,36,".",116.17,-1,-1
"1109","10",78343363,78344469,1107,"peak1223","ENSG00000230229","peak1223 ENSG00000230229","+",78352597,78356100,"upstream",-9234,8128,"NearestStart","RP11-90J7.4","chr10",78343363,78344469,123,".",397.59,-1,-1
"1110","10",78355316,78355806,491,"peak1224","ENSG00000230229","peak1224 ENSG00000230229","+",78352597,78356100,"inside",2719,294,"NearestStart","RP11-90J7.4","chr10",78355316,78355806,112,".",361.03,-1,-1
"1111","10",78401763,78402228,466,"peak1225","ENSG00000201393","peak1225 ENSG00000201393","+",78367507,78367623,"downstream",34256,34140,"NearestStart","SNORA71","chr10",78401763,78402228,218,".",700.09,-1,-1
"1112","10",78993139,78993782,644,"peak1226","ENSG00000229569","peak1226 ENSG00000229569","-",79000484,79003803,"downstream",10664,6702,"NearestStart","RP11-481G8.2","chr10",78993139,78993782,272,".",876.04,-1,-1
"1113","10",79047451,79047897,447,"peak1227","ENSG00000224596","peak1227 ENSG00000224596","-",78943328,79067895,"inside",20444,19998,"NearestStart","ZMIZ1-AS1","chr10",79047451,79047897,129,".",415.29,-1,-1
"1114","10",79064824,79065967,1144,"peak1228","ENSG00000224596","peak1228 ENSG00000224596","-",78943328,79067895,"inside",3071,1928,"NearestStart","ZMIZ1-AS1","chr10",79064824,79065967,235,".",755,-1,-1
"1115","10",79069878,79070806,929,"peak1229","ENSG00000108175","peak1229 ENSG00000108175","+",79069035,79316528,"inside",843,843,"NearestStart","ZMIZ1","chr10",79069878,79070806,309,".",993.85,-1,-1
"1116","10",79106114,79106745,632,"peak1230","ENSG00000108175","peak1230 ENSG00000108175","+",79069035,79316528,"inside",37079,37079,"NearestStart","ZMIZ1","chr10",79106114,79106745,793,".",2545.93,-1,-1
"1117","10",79130333,79131060,728,"peak1231","ENSG00000108175","peak1231 ENSG00000108175","+",79069035,79316528,"inside",61298,61298,"NearestStart","ZMIZ1","chr10",79130333,79131060,126,".",405.18,-1,-1
"1118","10",79131523,79132912,1390,"peak1232","ENSG00000108175","peak1232 ENSG00000108175","+",79069035,79316528,"inside",62488,62488,"NearestStart","ZMIZ1","chr10",79131523,79132912,98,".",316.22,-1,-1
"1119","10",79136679,79137122,444,"peak1233","ENSG00000108175","peak1233 ENSG00000108175","+",79069035,79316528,"inside",67644,67644,"NearestStart","ZMIZ1","chr10",79136679,79137122,120,".",388.25,-1,-1
"1120","10",79138175,79138776,602,"peak1234","ENSG00000108175","peak1234 ENSG00000108175","+",79069035,79316528,"inside",69140,69140,"NearestStart","ZMIZ1","chr10",79138175,79138776,284,".",912.82,-1,-1
"1121","10",79144987,79145386,400,"peak1235","ENSG00000108175","peak1235 ENSG00000108175","+",79069035,79316528,"inside",75952,75952,"NearestStart","ZMIZ1","chr10",79144987,79145386,102,".",330.18,-1,-1
"1122","10",79169692,79170313,622,"peak1236","ENSG00000108175","peak1236 ENSG00000108175","+",79069035,79316528,"inside",100657,100657,"NearestStart","ZMIZ1","chr10",79169692,79170313,260,".",837.27,-1,-1
"1123","10",79173423,79174035,613,"peak1237","ENSG00000108175","peak1237 ENSG00000108175","+",79069035,79316528,"inside",104388,104388,"NearestStart","ZMIZ1","chr10",79173423,79174035,42,".",137.52,-1,-1
"1124","10",79174939,79175354,416,"peak1238","ENSG00000108175","peak1238 ENSG00000108175","+",79069035,79316528,"inside",105904,105904,"NearestStart","ZMIZ1","chr10",79174939,79175354,139,".",446.75,-1,-1
"1125","10",79176082,79176911,830,"peak1239","ENSG00000108175","peak1239 ENSG00000108175","+",79069035,79316528,"inside",107047,107047,"NearestStart","ZMIZ1","chr10",79176082,79176911,151,".",487.78,-1,-1
"1126","10",79176996,79177651,656,"peak1240","ENSG00000108175","peak1240 ENSG00000108175","+",79069035,79316528,"inside",107961,107961,"NearestStart","ZMIZ1","chr10",79176996,79177651,675,".",2169.02,-1,-1
"1127","10",79190715,79191466,752,"peak1241","ENSG00000108175","peak1241 ENSG00000108175","+",79069035,79316528,"inside",121680,121680,"NearestStart","ZMIZ1","chr10",79190715,79191466,172,".",554.96,-1,-1
"1128","10",79200884,79201291,408,"peak1242","ENSG00000108175","peak1242 ENSG00000108175","+",79069035,79316528,"inside",131849,115237,"NearestStart","ZMIZ1","chr10",79200884,79201291,51,".",165.49,-1,-1
"1129","10",79221349,79221686,338,"peak1243","ENSG00000108179","peak1243 ENSG00000108179","+",79347469,79355337,"upstream",-126120,125783,"NearestStart","PPIF","chr10",79221349,79221686,35,".",115.41,-1,-1
"1130","10",79276843,79277158,316,"peak1244","ENSG00000108179","peak1244 ENSG00000108179","+",79347469,79355337,"upstream",-70626,70311,"NearestStart","PPIF","chr10",79276843,79277158,136,".",439.24,-1,-1
"1131","10",79342308,79342774,467,"peak1245","ENSG00000108179","peak1245 ENSG00000108179","+",79347469,79355337,"upstream",-5161,4695,"NearestStart","PPIF","chr10",79342308,79342774,97,".",313.18,-1,-1
"1132","10",79366542,79366948,407,"peak1246","ENSG00000235426","peak1246 ENSG00000235426","+",79382328,79409274,"upstream",-15786,15380,"NearestStart","RP11-342M3.5","chr10",79366542,79366948,35,".",114.29,-1,-1
"1133","10",79616983,79617472,490,"peak1247","ENSG00000122852","peak1247 ENSG00000122852","+",79610939,79615455,"downstream",6044,1528,"NearestStart","SFTPA1","chr10",79616983,79617472,31,".",101.89,-1,-1
"1134","10",79625270,79625877,608,"peak1248","ENSG00000226676","peak1248 ENSG00000226676","-",79628757,79632188,"downstream",6918,2880,"NearestStart","RP11-589B3.6","chr10",79625270,79625877,94,".",302.28,-1,-1
"1135","10",79629632,79630314,683,"peak1249","ENSG00000226676","peak1249 ENSG00000226676","-",79628757,79632188,"inside",2556,875,"NearestStart","RP11-589B3.6","chr10",79629632,79630314,706,".",2267.53,-1,-1
"1136","10",79631839,79632486,648,"peak1250","ENSG00000226676","peak1250 ENSG00000226676","-",79628757,79632188,"overlapStart",349,298,"NearestStart","RP11-589B3.6","chr10",79631839,79632486,684,".",2198.6,-1,-1
"1137","10",79633040,79633461,422,"peak1251","ENSG00000226676","peak1251 ENSG00000226676","-",79628757,79632188,"upstream",-852,852,"NearestStart","RP11-589B3.6","chr10",79633040,79633461,72,".",232.37,-1,-1
"1138","10",79649110,79649601,492,"peak1252","ENSG00000244733","peak1252 ENSG00000244733","+",79660891,79677996,"upstream",-11781,11290,"NearestStart","RP11-506M13.3","chr10",79649110,79649601,165,".",529.81,-1,-1
"1139","10",79731972,79732358,387,"peak1253","ENSG00000188199","peak1253 ENSG00000188199","+",79703227,79714681,"downstream",28745,17291,"NearestStart","NUTM2B","chr10",79731972,79732358,94,".",302.28,-1,-1
"1140","10",80274648,80275010,363,"peak1254","ENSG00000151224","peak1254 ENSG00000151224","-",80271820,80289684,"inside",15036,2828,"NearestStart","MAT1A","chr10",80274648,80275010,64,".",207.38,-1,-1
"1141","10",80651983,80652363,381,"peak1255","ENSG00000231082","peak1255 ENSG00000231082","+",80649797,80653732,"inside",2186,1369,"NearestStart","RP11-514F8.2","chr10",80651983,80652363,38,".",124.72,-1,-1
"1142","10",80846608,80846915,308,"peak1256","ENSG00000231060","peak1256 ENSG00000231060","-",80776165,80778088,"upstream",-68520,68520,"NearestStart","FARSBP1","chr10",80846608,80846915,77,".",247.85,-1,-1
"1143","10",80853443,80854180,738,"peak1257","ENSG00000231060","peak1257 ENSG00000231060","-",80776165,80778088,"upstream",-75355,75355,"NearestStart","FARSBP1","chr10",80853443,80854180,67,".",217.9,-1,-1
"1144","10",80886701,80887233,533,"peak1258","ENSG00000227209","peak1258 ENSG00000227209","-",80940665,80941201,"downstream",54500,53432,"NearestStart","WARS2P1","chr10",80886701,80887233,100,".",322.68,-1,-1
"1145","10",80888134,80889105,972,"peak1259","ENSG00000227209","peak1259 ENSG00000227209","-",80940665,80941201,"downstream",53067,51560,"NearestStart","WARS2P1","chr10",80888134,80889105,965,".",3100,-1,-1
"1146","10",80890565,80891010,446,"peak1260","ENSG00000227209","peak1260 ENSG00000227209","-",80940665,80941201,"downstream",50636,49655,"NearestStart","WARS2P1","chr10",80890565,80891010,118,".",379.12,-1,-1
"1147","10",80916935,80917918,984,"peak1261","ENSG00000227209","peak1261 ENSG00000227209","-",80940665,80941201,"downstream",24266,22747,"NearestStart","WARS2P1","chr10",80916935,80917918,497,".",1596.04,-1,-1
"1148","10",80918060,80918731,672,"peak1262","ENSG00000227209","peak1262 ENSG00000227209","-",80940665,80941201,"downstream",23141,21934,"NearestStart","WARS2P1","chr10",80918060,80918731,459,".",1473.34,-1,-1
"1149","10",80922493,80923034,542,"peak1263","ENSG00000227209","peak1263 ENSG00000227209","-",80940665,80941201,"downstream",18708,17631,"NearestStart","WARS2P1","chr10",80922493,80923034,357,".",1147.44,-1,-1
"1150","10",80999758,81000199,442,"peak1264","ENSG00000227209","peak1264 ENSG00000227209","-",80940665,80941201,"upstream",-58557,58557,"NearestStart","WARS2P1","chr10",80999758,81000199,40,".",129.41,-1,-1
"1151","10",81101892,81102259,368,"peak1265","ENSG00000226466","peak1265 ENSG00000226466","-",81136540,81137335,"downstream",35443,34281,"NearestStart","RPA2P2","chr10",81101892,81102259,43,".",138.96,-1,-1
"1152","10",81102421,81102806,386,"peak1266","ENSG00000226466","peak1266 ENSG00000226466","-",81136540,81137335,"downstream",34914,33734,"NearestStart","RPA2P2","chr10",81102421,81102806,47,".",151.02,-1,-1
"1153","10",81268019,81268521,503,"peak1267","ENSG00000265990","peak1267 ENSG00000265990","+",81144652,81144731,"downstream",123367,123288,"NearestStart","AL356154.1","chr10",81268019,81268521,105,".",337.87,-1,-1
"1154","10",81486287,81486857,571,"peak1268","ENSG00000265990","peak1268 ENSG00000265990","+",81144652,81144731,"downstream",341635,341556,"NearestStart","AL356154.1","chr10",81486287,81486857,84,".",270.68,-1,-1
"1155","10",81869860,81870240,381,"peak1269","ENSG00000185737","peak1269 ENSG00000185737","+",81875314,82987179,"upstream",-5454,5074,"NearestStart","NRG3","chr10",81869860,81870240,58,".",188.07,-1,-1
"1156","10",82011317,82011791,475,"peak1270","ENSG00000221378","peak1270 ENSG00000221378","+",82050262,82050348,"upstream",-38945,38471,"NearestStart","AL096864.1","chr10",82011317,82011791,124,".",398.73,-1,-1
"1157","10",82050416,82051220,805,"peak1271","ENSG00000221378","peak1271 ENSG00000221378","+",82050262,82050348,"downstream",154,68,"NearestStart","AL096864.1","chr10",82050416,82051220,296,".",952.38,-1,-1
"1158","10",82082512,82082802,291,"peak1272","ENSG00000221378","peak1272 ENSG00000221378","+",82050262,82050348,"downstream",32250,32164,"NearestStart","AL096864.1","chr10",82082512,82082802,116,".",374.52,-1,-1
"1159","10",82707009,82707514,506,"peak1273","ENSG00000274635","peak1273 ENSG00000274635","-",82864174,82864259,"downstream",157250,156660,"NearestStart","AL354749.1","chr10",82707009,82707514,156,".",501.7,-1,-1
"1160","10",82723888,82725270,1383,"peak1274","ENSG00000274635","peak1274 ENSG00000274635","-",82864174,82864259,"downstream",140371,138904,"NearestStart","AL354749.1","chr10",82723888,82725270,396,".",1272.1,-1,-1
"1161","10",82725934,82726783,850,"peak1275","ENSG00000274635","peak1275 ENSG00000274635","-",82864174,82864259,"downstream",138325,137391,"NearestStart","AL354749.1","chr10",82725934,82726783,342,".",1100.44,-1,-1
"1162","10",82727113,82727585,473,"peak1276","ENSG00000274635","peak1276 ENSG00000274635","-",82864174,82864259,"downstream",137146,136589,"NearestStart","AL354749.1","chr10",82727113,82727585,321,".",1031.14,-1,-1
"1163","10",82728665,82729065,401,"peak1277","ENSG00000274635","peak1277 ENSG00000274635","-",82864174,82864259,"downstream",135594,135109,"NearestStart","AL354749.1","chr10",82728665,82729065,47,".",153.84,-1,-1
"1164","10",82767461,82768016,556,"peak1278","ENSG00000274635","peak1278 ENSG00000274635","-",82864174,82864259,"downstream",96798,96158,"NearestStart","AL354749.1","chr10",82767461,82768016,40,".",129.41,-1,-1
"1165","10",82800587,82801184,598,"peak1279","ENSG00000274635","peak1279 ENSG00000274635","-",82864174,82864259,"downstream",63672,62990,"NearestStart","AL354749.1","chr10",82800587,82801184,91,".",293.56,-1,-1
"1166","10",83658190,83658539,350,"peak1280","ENSG00000233945","peak1280 ENSG00000233945","-",83672406,83675439,"downstream",17249,13867,"NearestStart","RP11-344L13.2","chr10",83658190,83658539,48,".",155.73,-1,-1
"1167","10",84429681,84429939,259,"peak1281","ENSG00000225928","peak1281 ENSG00000225928","-",84454679,84456056,"downstream",26375,24740,"NearestStart","CACYBPP1","chr10",84429681,84429939,33,".",108.07,-1,-1
"1168","10",84737254,84737729,476,"peak1282","ENSG00000238469","peak1282 ENSG00000238469","+",84863265,84863362,"upstream",-126011,125536,"NearestStart","AC091487.1","chr10",84737254,84737729,126,".",405.16,-1,-1
"1169","10",84812315,84812726,412,"peak1283","ENSG00000238469","peak1283 ENSG00000238469","+",84863265,84863362,"upstream",-50950,50539,"NearestStart","AC091487.1","chr10",84812315,84812726,120,".",385.25,-1,-1
"1170","10",86685830,86686207,378,"peak1284","ENSG00000122367","peak1284 ENSG00000122367","+",86668449,86736068,"inside",17381,17381,"NearestStart","LDB3","chr10",86685830,86686207,32,".",105.4,-1,-1
"1171","10",86708340,86708859,520,"peak1285","ENSG00000122367","peak1285 ENSG00000122367","+",86668449,86736068,"inside",39891,27209,"NearestStart","LDB3","chr10",86708340,86708859,50,".",160.92,-1,-1
"1172","10",86768201,86768823,623,"peak1286","ENSG00000107779","peak1286 ENSG00000107779","+",86756650,86932838,"inside",11551,11551,"NearestStart","BMPR1A","chr10",86768201,86768823,240,".",773.44,-1,-1
"1173","10",86796221,86796589,369,"peak1287","ENSG00000107779","peak1287 ENSG00000107779","+",86756650,86932838,"inside",39571,39571,"NearestStart","BMPR1A","chr10",86796221,86796589,34,".",109.19,-1,-1
"1174","10",86820662,86820994,333,"peak1288","ENSG00000270874","peak1288 ENSG00000270874","-",86854696,86856236,"downstream",35574,33702,"NearestStart","RP11-420K10.1","chr10",86820662,86820994,55,".",178.7,-1,-1
"1175","10",86870798,86871464,667,"peak1289","ENSG00000270874","peak1289 ENSG00000270874","-",86854696,86856236,"upstream",-14562,14562,"NearestStart","RP11-420K10.1","chr10",86870798,86871464,158,".",507.22,-1,-1
"1176","10",86983965,86984822,858,"peak1290","ENSG00000240089","peak1290 ENSG00000240089","+",86992253,87000435,"upstream",-8288,7431,"NearestStart","BMS1P3","chr10",86983965,86984822,80,".",258.99,-1,-1
"1177","10",88162874,88163293,420,"peak1291","ENSG00000275015","peak1291 ENSG00000275015","-",88259129,88259372,"downstream",96498,95836,"NearestStart","RP11-129G17.2","chr10",88162874,88163293,46,".",147.76,-1,-1
"1178","10",88407454,88407822,369,"peak1292","ENSG00000275015","peak1292 ENSG00000275015","-",88259129,88259372,"upstream",-148082,148082,"NearestStart","RP11-129G17.2","chr10",88407454,88407822,52,".",169.85,-1,-1
"1179","10",88768041,88768578,538,"peak1293","ENSG00000204020","peak1293 ENSG00000204020","+",88761406,88778242,"inside",6635,6635,"NearestStart","LIPN","chr10",88768041,88768578,76,".",246.83,-1,-1
"1180","10",88772145,88772590,446,"peak1294","ENSG00000204020","peak1294 ENSG00000204020","+",88761406,88778242,"inside",10739,5652,"NearestStart","LIPN","chr10",88772145,88772590,35,".",114.83,-1,-1
"1181","10",88777069,88777609,541,"peak1295","ENSG00000235150","peak1295 ENSG00000235150","-",88785600,88787061,"downstream",9992,7991,"NearestStart","RCBTB2P1","chr10",88777069,88777609,48,".",156.93,-1,-1
"1182","10",88778192,88778612,421,"peak1296","ENSG00000235150","peak1296 ENSG00000235150","-",88785600,88787061,"downstream",8869,6988,"NearestStart","RCBTB2P1","chr10",88778192,88778612,65,".",209.55,-1,-1
"1183","10",88964153,88964991,839,"peak1297","ENSG00000026103","peak1297 ENSG00000026103","+",88990531,89015785,"upstream",-26378,25540,"NearestStart","FAS","chr10",88964153,88964991,93,".",301.65,-1,-1
"1184","10",89008502,89009073,572,"peak1298","ENSG00000261438","peak1298 ENSG00000261438","+",89015836,89017059,"upstream",-7334,6763,"NearestStart","RP11-399O19.9","chr10",89008502,89009073,81,".",260.83,-1,-1
"1185","10",89248402,89248973,572,"peak1299","ENSG00000266769","peak1299 ENSG00000266769","-",89264340,89264406,"downstream",16004,15367,"NearestStart","AL353751.1","chr10",89248402,89248973,76,".",246.38,-1,-1
"1186","10",89349152,89349642,491,"peak1300","ENSG00000224289","peak1300 ENSG00000224289","+",89362294,89363487,"upstream",-13142,12652,"NearestStart","IFIT6P","chr10",89349152,89349642,79,".",254.28,-1,-1
"1187","10",89379368,89379882,515,"peak1301","ENSG00000204010","peak1301 ENSG00000204010","+",89378056,89385205,"inside",1312,1312,"NearestStart","IFIT1B","chr10",89379368,89379882,72,".",232.21,-1,-1
"1188","10",89416341,89416766,426,"peak1302","ENSG00000152778","peak1302 ENSG00000152778","+",89414586,89421001,"inside",1755,1755,"NearestStart","IFIT5","chr10",89416341,89416766,83,".",268.45,-1,-1
"1189","10",89417027,89417624,598,"peak1303","ENSG00000152778","peak1303 ENSG00000152778","+",89414586,89421001,"inside",2441,2441,"NearestStart","IFIT5","chr10",89417027,89417624,706,".",2267.09,-1,-1
"1190","10",89453714,89454233,520,"peak1304","ENSG00000234452","peak1304 ENSG00000234452","+",89456064,89468140,"upstream",-2350,1831,"NearestStart","SLC16A12-AS1","chr10",89453714,89454233,61,".",198.85,-1,-1
"1191","10",89465043,89465526,484,"peak1305","ENSG00000234452","peak1305 ENSG00000234452","+",89456064,89468140,"inside",8979,2614,"NearestStart","SLC16A12-AS1","chr10",89465043,89465526,130,".",417.75,-1,-1
"1192","10",89822593,89823037,445,"peak1306","ENSG00000232229","peak1306 ENSG00000232229","+",89829510,89840861,"upstream",-6917,6473,"NearestStart","LINC00865","chr10",89822593,89823037,78,".",251.53,-1,-1
"1193","10",89912405,89912928,524,"peak1307","ENSG00000226159","peak1307 ENSG00000226159","-",89915489,89957373,"downstream",44968,2561,"NearestStart","LINC01375","chr10",89912405,89912928,40,".",130.45,-1,-1
"1194","10",89944139,89944680,542,"peak1308","ENSG00000226159","peak1308 ENSG00000226159","-",89915489,89957373,"inside",13234,12693,"NearestStart","LINC01375","chr10",89944139,89944680,157,".",504.72,-1,-1
"1195","10",89955499,89955875,377,"peak1309","ENSG00000226159","peak1309 ENSG00000226159","-",89915489,89957373,"inside",1874,1498,"NearestStart","LINC01375","chr10",89955499,89955875,57,".",183.27,-1,-1
"1196","10",90145308,90145696,389,"peak1310","ENSG00000222451","peak1310 ENSG00000222451","-",90163651,90163960,"downstream",18652,17955,"NearestStart","RN7SKP143","chr10",90145308,90145696,63,".",204.13,-1,-1
"1197","10",90199503,90200156,654,"peak1311","ENSG00000222451","peak1311 ENSG00000222451","-",90163651,90163960,"upstream",-35543,35543,"NearestStart","RN7SKP143","chr10",90199503,90200156,183,".",588.56,-1,-1
"1198","10",90200309,90200757,449,"peak1312","ENSG00000222451","peak1312 ENSG00000222451","-",90163651,90163960,"upstream",-36349,36349,"NearestStart","RN7SKP143","chr10",90200309,90200757,48,".",155.91,-1,-1
"1199","10",90233877,90234802,926,"peak1313","ENSG00000222451","peak1313 ENSG00000222451","-",90163651,90163960,"upstream",-69917,69917,"NearestStart","RN7SKP143","chr10",90233877,90234802,346,".",1111.54,-1,-1
"1200","10",90255800,90256358,559,"peak1314","ENSG00000222451","peak1314 ENSG00000222451","-",90163651,90163960,"upstream",-91840,91840,"NearestStart","RN7SKP143","chr10",90255800,90256358,65,".",209.52,-1,-1
"1201","10",90259556,90259984,429,"peak1315","ENSG00000222451","peak1315 ENSG00000222451","-",90163651,90163960,"upstream",-95596,95596,"NearestStart","RN7SKP143","chr10",90259556,90259984,73,".",235.78,-1,-1
"1202","10",90285406,90285813,408,"peak1316","ENSG00000222451","peak1316 ENSG00000222451","-",90163651,90163960,"upstream",-121446,121446,"NearestStart","RN7SKP143","chr10",90285406,90285813,44,".",144.04,-1,-1
"1203","10",90300015,90300431,417,"peak1317","ENSG00000222451","peak1317 ENSG00000222451","-",90163651,90163960,"upstream",-136055,136055,"NearestStart","RN7SKP143","chr10",90300015,90300431,32,".",103.62,-1,-1
"1204","10",90300774,90301773,1000,"peak1318","ENSG00000222451","peak1318 ENSG00000222451","-",90163651,90163960,"upstream",-136814,136814,"NearestStart","RN7SKP143","chr10",90300774,90301773,420,".",1350.08,-1,-1
"1205","10",90615702,90616086,385,"peak1319","ENSG00000236373","peak1319 ENSG00000236373","-",90402521,90540805,"upstream",-74897,74897,"NearestStart","RP11-15K3.1","chr10",90615702,90616086,62,".",202.21,-1,-1
"1206","10",90632590,90632973,384,"peak1320","ENSG00000236373","peak1320 ENSG00000236373","-",90402521,90540805,"upstream",-91785,91785,"NearestStart","RP11-15K3.1","chr10",90632590,90632973,47,".",153.56,-1,-1
"1207","10",90711099,90711542,444,"peak1321","ENSG00000148680","peak1321 ENSG00000148680","-",90740823,90857698,"downstream",146599,29281,"NearestStart","HTR7","chr10",90711099,90711542,46,".",149.6,-1,-1
"1208","10",90711628,90712046,419,"peak1322","ENSG00000148680","peak1322 ENSG00000148680","-",90740823,90857698,"downstream",146070,28777,"NearestStart","HTR7","chr10",90711628,90712046,58,".",186.75,-1,-1
"1209","10",91334972,91335395,424,"peak1323","ENSG00000165338","peak1323 ENSG00000165338","+",91410285,91514829,"upstream",-75313,74890,"NearestStart","HECTD2","chr10",91334972,91335395,131,".",423.54,-1,-1
"1210","10",92078430,92078725,296,"peak1324","ENSG00000252993","peak1324 ENSG00000252993","+",92076242,92076365,"downstream",2188,2065,"NearestStart","SNORA25","chr10",92078430,92078725,32,".",103.85,-1,-1
"1211","10",92079186,92079702,517,"peak1325","ENSG00000252993","peak1325 ENSG00000252993","+",92076242,92076365,"downstream",2944,2821,"NearestStart","SNORA25","chr10",92079186,92079702,171,".",550.47,-1,-1
"1212","10",92677403,92677761,359,"peak1326","ENSG00000236493","peak1326 ENSG00000236493","-",92668745,92669743,"upstream",-7660,7660,"NearestStart","EIF2S2P3","chr10",92677403,92677761,35,".",114.57,-1,-1
"1213","10",92680894,92681233,340,"peak1327","ENSG00000152804","peak1327 ENSG00000152804","+",92689951,92695646,"upstream",-9057,8718,"NearestStart","HHEX","chr10",92680894,92681233,33,".",108.65,-1,-1
"1214","10",93120541,93121149,609,"peak1328","ENSG00000232805","peak1328 ENSG00000232805","-",93106872,93107383,"upstream",-13158,13158,"NearestStart","NIP7P1","chr10",93120541,93121149,277,".",889.51,-1,-1
"1215","10",93316481,93316914,434,"peak1329","ENSG00000213432","peak1329 ENSG00000213432","-",93284004,93284558,"upstream",-31923,31923,"NearestStart","RP11-624L12.1","chr10",93316481,93316914,40,".",131.3,-1,-1
"1216","10",93431165,93431661,497,"peak1330","ENSG00000138119","peak1330 ENSG00000138119","-",93306429,93482317,"inside",51152,50656,"NearestStart","MYOF","chr10",93431165,93431661,107,".",344.83,-1,-1
"1217","10",93623599,93624366,768,"peak1331","ENSG00000095464","peak1331 ENSG00000095464","+",93612588,93666010,"inside",11011,11011,"NearestStart","PDE6C","chr10",93623599,93624366,59,".",191.08,-1,-1
"1218","10",93661400,93661819,420,"peak1332","ENSG00000148690","peak1332 ENSG00000148690","-",93667883,93702572,"downstream",41172,6064,"NearestStart","FRA10AC1","chr10",93661400,93661819,39,".",127.24,-1,-1
"1219","10",93882745,93883275,531,"peak1333","ENSG00000227995","peak1333 ENSG00000227995","-",93881293,93881938,"upstream",-807,807,"NearestStart","RAB11AP1","chr10",93882745,93883275,39,".",127.2,-1,-1
"1220","10",94650773,94651282,510,"peak1334","ENSG00000235746","peak1334 ENSG00000235746","-",94646364,94647996,"upstream",-2777,2777,"NearestStart","CTBP2P2","chr10",94650773,94651282,140,".",452.03,-1,-1
"1221","10",95020735,95021258,524,"peak1335","ENSG00000237885","peak1335 ENSG00000237885","+",95031640,95032048,"upstream",-10905,10382,"NearestStart","RP11-208C17.4","chr10",95020735,95021258,108,".",348.08,-1,-1
"1222","10",95194525,95195605,1081,"peak1336","ENSG00000173124","peak1336 ENSG00000173124","+",95194200,95228928,"inside",325,325,"NearestStart","ACSM6","chr10",95194525,95195605,318,".",1021.05,-1,-1
"1223","10",95197531,95198086,556,"peak1337","ENSG00000173124","peak1337 ENSG00000173124","+",95194200,95228928,"inside",3331,3331,"NearestStart","ACSM6","chr10",95197531,95198086,113,".",364.52,-1,-1
"1224","10",95198485,95199049,565,"peak1338","ENSG00000173124","peak1338 ENSG00000173124","+",95194200,95228928,"inside",4285,4285,"NearestStart","ACSM6","chr10",95198485,95199049,41,".",133.3,-1,-1
"1225","10",95200277,95200801,525,"peak1339","ENSG00000173124","peak1339 ENSG00000173124","+",95194200,95228928,"inside",6077,6077,"NearestStart","ACSM6","chr10",95200277,95200801,51,".",165.08,-1,-1
"1226","10",95205124,95205727,604,"peak1340","ENSG00000173124","peak1340 ENSG00000173124","+",95194200,95228928,"inside",10924,10924,"NearestStart","ACSM6","chr10",95205124,95205727,61,".",198.65,-1,-1
"1227","10",95225492,95226427,936,"peak1341","ENSG00000234026","peak1341 ENSG00000234026","-",95228243,95231144,"downstream",5652,1816,"NearestStart","RP11-310E22.4","chr10",95225492,95226427,118,".",379.63,-1,-1
"1228","10",95330636,95331192,557,"peak1342","ENSG00000107438","peak1342 ENSG00000107438","-",95237572,95291024,"upstream",-39612,39612,"NearestStart","PDLIM1","chr10",95330636,95331192,245,".",787.49,-1,-1
"1229","10",95500902,95501630,729,"peak1343","ENSG00000095637","peak1343 ENSG00000095637","-",95311771,95561414,"inside",60512,59784,"NearestStart","SORBS1","chr10",95500902,95501630,520,".",1671.87,-1,-1
"1230","10",95506534,95507112,579,"peak1344","ENSG00000095637","peak1344 ENSG00000095637","-",95311771,95561414,"inside",54880,54302,"NearestStart","SORBS1","chr10",95506534,95507112,154,".",495.53,-1,-1
