external_gene_name	log2FoldChange.HFGTX_vs_HFVeh	padj.HFGTX_vs_HFVeh
Cobll1	-1.01379627850136	0.00764250926623965
Mrpl54	1.1626256748229	0.0178941368875477
Ncapd3	-1.52102797030542	0.0360939103944365
Lars2	3.23349014274874	5.26043481023842e-28
Adrb1	2.60240753021089	0.0409204449162052
Ror1	-1.78209513350809	0.032090197168716
Lzts2	1.16890855526647	0.0112149992832746
Nfkbiz	-1.37426354272233	0.00443403993719843
Pdzrn3	-1.04142958392186	0.0125359438333073
Gc	-1.15678871851631	6.83648336107259e-05
Isg15	1.06942204813085	0.0417934569943775
Selo	-1.02200418391649	0.0026367363401538
Pim3	-1.36702567505825	3.64371870821183e-09
Palm	1.42437516999833	0.0151240599788692
Hykk	-0.976426330321108	0.00685734834698015
Aldh5a1	-0.834266363282128	0.0244834618034684
Acss3	-2.10253114222153	0.00124724317773884
Dock4	-1.03601016600853	0.0267105486559867
Slc17a2	-0.707209699846798	0.0294243576174103
Rpp25l	1.06088155143081	0.00644984811162861
Tm6sf2	0.728575803022883	0.0188421390369494
Ndufa13	1.00356444891084	0.0255778268505013
Leap2	1.16330911721631	0.0466418896047262
Macrod1	-1.27225556239607	0.00372101715361084
P2ry13	1.74583948187354	0.00482323363945185
Rfxap	0.926501240786998	0.00583558670396802
Colec11	0.873121184854261	0.0443180379725205
Cuedc2	1.19892709037574	0.00799273185597951
Decr2	-0.596070628689259	0.0314206550116399
Mrpl41	1.48173150560235	0.00254694198929512
Smad6	0.973514877541051	0.0423072751020256
Arhgef26	-1.44730639527732	2.43748226349627e-05
C1qa	2.20167009421078	1.06091721284684e-11
C1qc	1.7340872206559	7.64269022507653e-09
C1qb	1.90346112876294	2.57544342984815e-09
Lrfn3	1.02607379629371	0.0468550890600713
Ddx1	0.914745828318833	0.0112149992832746
Cyb561d2	1.04324839535236	0.0335622167857163
Rsrp1	-1.32076233569058	0.00505666691232586
Tmem97	0.997006657884266	0.00368314972700974
Kdm6a	-1.02418087752955	0.0283340241692493
Icam1	1.28738307859438	0.000477360970980359
Vnn1	-1.14263398754545	0.0440910013121706
Nenf	1.51829011894479	0.0132333793201512
Atg14	-1.22025311862635	0.000196857939062954
BC022687	2.03277301119462	0.0114865440875076
Fam13a	-1.52881546182326	0.0125859284178674
Mrps26	0.948434844838986	0.0263313625700967
Mbl1	1.3441886080349	0.00862052684561539
Adh4	-0.850036543603076	0.0331205938985836
Tgm2	1.26343073351858	0.000149480452260957
Ppm1k	-0.878943139982675	0.0304070303473075
Stk35	-0.786374974415722	0.0346680236147609
Sirpa	1.09272716460937	0.00126514296947452
Fam120a	-0.779858737475431	0.0168756332317323
Opa1	-0.943317722837062	0.00174924049235426
Spon1	2.4819742508384	0.0138465955660167
Fam126b	-0.812204655597938	0.0327283330357052
Slc43a2	1.07370505613991	0.0171310455514219
Edem2	0.908852340898318	0.00505666691232586
Plcl1	2.24754388988136	0.0376482656095731
Rras	0.865698098591788	0.0208753373484198
Egr1	-2.51760047434111	0.0215373342882264
Hdhd3	1.30040807244968	0.00229542162090655
Mesdc2	0.857358950350223	0.0230298152747199
AI317395	-0.623642271301658	0.0431827677038674
Ciart	-1.06263910756828	0.00813276309305417
Pptc7	-0.843846210033808	0.0427455579700556
Cep85l	-1.6211851855675	0.00870678210294683
Akr1d1	-1.63912274517669	1.18277005765082e-08
Lpar1	1.8633194644508	0.029981055286428
Nlrp6	-0.929314130088501	0.0297290152807517
Kdm3b	-1.03844953422155	0.017839054747243
Stap2	-0.777255147948977	0.0189939419894378
Tmem214	0.750048310521347	0.0308687620673741
Phb	0.928133229079155	0.0355111184247217
Mrps34	-1.16102477345209	0.0230298152747199
Anpep	-0.593946770612559	0.0499309634302421
Taf4a	-1.09448439525833	0.0205492822192731
1110008P14Rik	1.01835679834454	0.0343413230686676
Metrnl	1.07094306828496	0.0429982539539908
Tbcd	-1.3570254702807	0.00333377906559557
Tbce	-1.30681170229008	0.0379632205590977
Megf9	-1.1518743451465	0.0034859234651734
Smarcal1	-0.938802723067616	0.0444140011708
Mmd2	3.80726389994491	4.97793018425548e-26
Lonrf1	-0.886345373141398	0.0465877250224166
Mrpl12	1.5488009869895	0.00256168417442167
Cpeb3	-1.09175933657	0.0246653225865802
Htatip2	0.923828336832912	0.036140378517188
Cpeb2	-1.58969711719294	3.19519481303736e-06
Mrap	0.924834129705455	0.017839054747243
Saa3	2.21285363564146	0.000136754371518467
Trappc5	0.797535749008918	0.0259469143540288
Slc26a10	-1.61197630594657	0.010851723746422
Ggt6	0.855327250605177	0.0123996032764731
Necab1	-0.892818391045011	0.018030611075802
Cd79b	2.40119173425761	0.0389874220996329
Tmem51	1.48531094077679	0.00124724317773884
Pck2	1.43491211723326	0.0125153035755095
Cyp2b9	-5.4239915123604	0.00644984811162861
Rad54l2	-0.827210646159542	0.0469538041754116
Slc25a34	-1.16305889374521	0.0301275777370528
Fbxw4	-1.24906887455507	0.0242649686131203
Slc19a2	-0.914871876988595	0.00215376785264189
Lrit1	-1.45906258741378	7.62126162580478e-05
Wdr43	0.873686198490796	0.0233934938859353
Grid1	-2.68550905685714	0.0314206550116399
N4bp2l1	-1.17601609053434	0.0029210514622704
2310036O22Rik	0.639319099731898	0.0311624061071402
Rusc1	1.49854999276817	0.00378406387413291
Tox	-1.3391364413334	0.0125153035755095
Ttc1	0.845682021168189	0.0304708231358333
Ssr2	1.16463101415332	0.00588263767334431
Cldn5	1.43963142990396	0.000259580458139728
Serpina5	2.80577646696636	0.017839054747243
Prelp	0.739269476898557	0.0267563786027504
Lad1	1.44578582879277	0.00277627749137635
Oasl1	1.0431147341858	0.0205142331454453
Rhod	1.52527478968332	4.81156469906698e-05
Card6	-0.83733312283623	0.04801834939436
Klhdc8a	2.07615204463979	0.00230364768493496
Cmklr1	1.30943974183539	0.00641191988660412
Pelo	0.866363589049591	0.0208657305628609
S100a13	1.1352089060835	0.0273482023418941
Atf4	0.867097907048714	0.0420246416623709
Zmym6	-1.64571157719067	0.0282199992627936
Dctpp1	1.25291324652617	0.00524335841064055
Dhrs7b	1.01960021662319	0.0429106678207566
Maff	-1.4349427406297	0.00423826559410865
Dpm3	1.00864026874062	0.0469538041754116
Upk3b	1.81880549927448	0.00834332341211723
Spice1	-3.17482104117168	0.0182441575302124
Synpo	1.44127781890721	6.46920356046261e-05
Tuba1c	1.9224965765017	0.00103823560090143
Lrit2	-1.28247398870376	0.0265316045126515
Fam221b	1.43385509281217	0.00124724317773884
Fam25c	1.34835864560596	0.00709753755990452
1190005I06Rik	1.12715603595423	0.0314206550116399
B430306N03Rik	1.44944389885095	0.0225301388473701
S100a1	0.684208362529172	0.0238062429077122
Vsig4	1.36609983870181	0.00116551544305849
Phlpp1	-0.858334589237316	0.020056417861781
BC024139	-0.845555002557634	0.0297290152807517
Sptssa	0.974993567217546	0.0189273479721359
Tnfaip8l1	0.829757510192141	0.0385303127646955
Rps2	-0.929884212809003	0.0271072016071797
Gm7334	1.86812329241474	0.0108698734181637
Gemin7	0.968319319021763	0.0134413010734963
Abca6	-1.05303169076047	0.00237189767569151
Zfp36	-0.954871588199644	0.0157863334697493
AF251705	1.65223249120523	0.0446528729518211
Zfp444	0.887430320989977	0.0223855692567346
Arhgef37	-1.2407993028443	0.0119466944106227
Rtn4rl1	1.49393281125091	9.38376607433599e-05
Sowahb	1.33778378435736	0.00154350437679354
Tmem88	1.51252868144485	0.0297581524598425
Cox19	1.07476400556436	0.0213748845515251
Sys1	1.16967266777445	0.0125198999074247
Fpr1	2.48100713766424	6.85398364017309e-05
Mfsd5	0.957282748217641	0.00267686862432333
Smtnl2	2.42686371347114	0.0166713398747758
Col27a1	-2.12616800303628	0.0179438298384643
Tcf21	1.39145274278813	0.0199879424355348
Tssc4	0.898140557124681	0.0131965324808339
Slc16a5	1.22025256952361	0.0117663993670963
Zfp36l2	-1.59293233696168	0.00161035275015615
6330416G13Rik	1.16271247837154	0.00224600312636145
Clec14a	1.23897945225396	0.00791580823621835
Pilra	1.99992916246532	0.018030611075802
Cox17	1.1235026110407	0.0417934569943775
Gm5424	0.618540174378599	0.0318098720817759
Bst2	1.09387696707046	0.00658286130874458
Zfp445	-1.47508461482553	0.00556463260888313
Khnyn	-1.14894108599879	0.00275793524715184
Neurl4	-0.975090033899048	0.0188778003069762
Cltb	0.81027943116291	0.0393354701864072
BC029214	1.70381227761864	9.38376607433599e-05
Sned1	-1.73728216644622	0.00514638149008035
Ankrd16	-1.28469856975559	0.0159078423431559
Gm4737	-0.919099432642399	0.00742698034879669
Nags	0.748135234338021	0.023575807904315
Crebrf	-1.16299297188657	0.000848031854523966
Syngr2	0.783949462186425	0.037225928172837
Pdp2	-0.857153023200527	0.0096528706319018
Cd300e	2.38760879573046	0.00381201663407472
Tob2	-0.896979887604712	0.0128003627735174
Lurap1l	-0.994693223442938	0.00184889515081022
Ggnbp1	-1.47287566428196	0.00557135597756274
Foxo3	-1.22618370999836	6.73903385461665e-05
Tmem53	0.811245560247477	0.0423462839211831
P2ry6	2.39154468644226	0.00156871931223253
Clec4a1	2.24141985067287	0.00573758206952814
Rapgef4	-0.931166843969741	0.00587420507895624
Gm8186	1.14727785802958	0.020579680631606
Trappc1	1.06308740446729	0.00411338186912206
Syt12	1.82275944335166	0.0297290152807517
Tsku	0.686443768610134	0.0213010283905671
Tifab	1.80390428861244	0.0210867501617168
Orai1	1.02481544383602	0.00394273445965151
Tmsb4x	1.39701083934521	1.20129780083291e-05
Arhgap23	0.904919385217364	0.0415821634363559
Rlf	-0.876794372822244	0.0206647897240312
Rasl11b	1.85873816175483	0.0115391431939004
H2afx	1.30590891183866	7.69452455637071e-05
Glt1d1	-1.06421166650447	0.00108369192718649
Lrrc25	2.25221693323442	6.25583626542055e-06
Grem2	-1.26096296734077	0.00175333326184605
Eva1b	1.45888643138097	0.0169229011659361
Tmem220	-0.789777856624069	0.0223855692567346
Gm9843	1.24560799936579	0.0043502551128276
Lgals3	1.53625884872132	0.0346680236147609
Rps27rt	1.80792503615113	0.0468072097889043
Plekho2	1.12120266375156	0.0193682552118022
Tmem37	1.0710315623073	0.00425365382328259
Zfp524	0.973588059645493	0.011650138279737
Cd14	1.63549274915755	0.000953047228164524
Crebzf	-1.06624129580588	0.0287356834185903
Cbr1	0.982179993622931	0.00922977547017992
Irf2bp2	-0.933890478195465	0.0211782720197652
Treml4	1.68661258592048	0.00135907203464776
Dock8	-1.35028828980948	6.46920356046261e-05
Sema5b	-2.32736983582275	0.0275539745842187
Pld4	1.27950725424996	0.0107253636155514
Opa3	0.623107373709443	0.0393354701864072
Fpr2	3.58634772739811	0.00652231862940435
Ezr	1.26934431627799	0.0151240599788692
Cyp2j5	-0.646729427919718	0.0253960929565713
A1cf	-1.43934558744974	0.00116551544305849
Junb	-1.93377923595597	2.08167539185463e-07
Cyp2j6	-0.904236668129582	0.00158572469348056
Clec12a	2.1511768758823	1.36253596730799e-07
Aldh1a1	-1.30672707368936	4.94448044676746e-06
Rpia	1.39295780998209	0.0196219569867748
Aldh7a1	-0.551101089947202	0.0450296433620167
Grwd1	0.793225573490875	0.0499295016704113
Lgals4	-1.85723317308853	0.0044459545336728
Ugt1a6a	-1.00539093054423	0.0153720819474017
Zfp771	1.03694697252743	0.0113347049852598
Cadm4	1.32972142125299	0.000447627482850893
Cyp2c50	-0.847216266103254	0.0167077380599367
Commd5	0.966168476176349	0.0297290152807517
Cgrrf1	1.12299032720887	0.00242864627965591
Cd47	0.72682723258161	0.0287356834185903
Epm2a	-1.28568785571556	0.00902500512252234
Lair1	1.7264105607914	0.0276621711731571
Timd4	1.24325335823376	0.0448654810500845
Klhl25	0.777416465443655	0.0227264540850889
Ces2a	-0.791835955230125	0.0258846179334421
Ghr	-0.542145929197229	0.0393354701864072
Cyp3a11	-1.23355229757028	0.000275703758200071
Pgpep1	0.817637608164325	0.000848864398805157
Cebpb	-0.92202897368023	0.00988845161982905
Pcbp2	-1.51409842677575	0.000933033040867785
Ces1d	-1.26229453312463	8.03027742243808e-05
Hamp2	-1.1804480841855	0.00608277810378503
Ces1g	-1.15569538323306	8.72911280405673e-05
Zfp759	-1.8359242121894	0.0417934569943775
Ces1c	-0.636119912135423	0.0235928323461613
Fam173a	1.03031926516228	0.0271072016071797
Gapdh	-2.0589244052048	0.000894769485688771
Prtn3	5.40967104934922	1.37757758074649e-18
Abat	-0.71385982500965	0.0151240599788692
Itpk1	1.09236904976272	0.000259580458139728
Nfam1	1.84148368118235	0.00109706144346124
Gstm1	1.26657744681019	0.00280120446507045
Tspan7	0.822440064020795	0.0486684652864293
Gpr182	1.40036535330141	0.000149480452260957
Fbxo18	-0.903469434349265	0.0287356834185903
Tubb2a	1.79343010257227	0.00106175930002668
Fcer1g	2.11229458379354	1.6454904813179e-08
Vwa8	-0.589073266684125	0.0305241433125156
Fcgr4	2.47249198978565	1.11230398648065e-05
Hadhb	-1.82438699892259	0.00973045593573283
Fcgr3	1.40607271280069	0.00497721961204881
Rps26-ps1	1.38710035836914	0.00224845881157895
Mug1	-0.934441309646162	0.00437396291704332
Chpt1	-0.964489533949057	0.000855775007945322
H2afj	1.22546499726403	0.0139259015614959
Alox5ap	1.44063410977309	0.0137648153573491
Pop5	1.12094800509386	0.00918509563490318
H2-Eb1	1.32569660428755	0.0121790361844761
Serpina6	-0.667531978964732	0.0434466753742771
Fam195b	1.41373939043238	0.0052730699049568
Slc38a11	-2.7646196326624	0.0153108461479203
Fnip2	-0.919489787990791	0.0241271212696392
Cxcl12	0.679258245903841	0.00443403993719843
Ces2c	-1.41414045722296	0.00644984811162861
Ugt2b38	1.86960621603734	0.00223434266746267
Erbb4	-2.69681371609628	0.00121596261404841
Rapgef2	-1.17195823140108	0.0200527606413208
Morf4l1	-1.80149858761404	0.0480575174559352
Gm10116	1.58542028294439	0.00124724317773884
2310039H08Rik	0.93050135584986	0.0119148840798688
4833420G17Rik	-1.03376126616272	0.00733416170418305
Klhl24	-1.29970026292201	0.000181954697298727
Kdr	0.926353696284258	0.010727743999957
Serpina11	1.04278907724397	0.00121459285954797
B9d2	1.13683736265501	0.04801834939436
Nmral1	0.911816974647052	0.0272544842007621
Zkscan7	-1.17090642184301	0.0326232046757694
Aox1	-1.61380212717059	6.25583626542055e-06
Gm8730	1.23000890892824	0.0151240599788692
Mapk15	-1.95095790394019	0.0352361878315355
Rpl7l1	0.766507668414314	0.0268979676890471
Paqr9	0.764724714630855	0.0128003627735174
Serpina3c	1.93232597189762	0.0169034781160812
Zbtb16	-1.3812434948981	4.9431328827162e-05
Suds3	0.86954774624099	0.0294243576174103
Nipal1	2.71436320312626	0.0125278228391987
Cyp2c54	-0.812044102285937	0.0241500313397495
H2-Q10	0.794381018054455	0.0434466753742771
Ppp1r3c	-1.32379655857677	0.000696791025375766
Blcap	0.676655914564776	0.0435408550678014
Pex26	-0.615103083823661	0.0245259704411209
Cxx1b	2.26114486663898	0.00813276309305417
Cyp2d9	-0.602065016843482	0.0208799719074272
Gm11808	1.21241110375688	0.0496001050835798
Cenpb	0.738506270771234	0.0434466753742771
Gng5	-2.03970138129379	0.00792158004934458
Gm7676	1.74607771595124	0.00973045593573283
Gm10250	0.674212910534956	0.0429106678207566
Sars	0.624285425679211	0.049207191571164
Marcks	1.30129204789201	0.00210668765372977
Wfdc17	2.29824561481566	0.00031520491337574
Fam149a	-0.864119282344118	0.033980160190263
Gmppb	0.995278786412355	0.0187537759071907
Tmem256	1.70282739843386	0.0454023984165451
Il18bp	0.822209183317553	0.0468459166503989
Cldn3	1.09432024359087	0.00621187063291781
Chchd2	1.37187353442208	0.0098738865858017
Gm4788	-0.854285604925693	0.0236791293812523
Utp3	0.860712320775232	0.0168551233543652
Tmem200b	2.12025077575002	3.16462857612596e-06
Rbm47	-1.08404465756769	0.026064563198332
Lilra5	1.41158280330608	0.0357914704573386
Nr2c2ap	1.12123854709972	0.0245612377902109
Gm4799	0.92497113114411	0.0374885815680915
Setdb2	-1.34813092926178	0.00365989132211718
Map3k5	-1.1251903118067	0.00151037484398212
Rpl23	0.871358604452582	0.00358074669894193
Akr1c19	-0.946495009048065	0.0110780144600059
Gm4952	-0.885964893532957	0.0357492531953835
Uqcc3	1.09900454801976	0.0134387028654697
Ncf4	2.2675290385357	0.00462525415230413
Ang	0.833105251528727	0.0125223678309053
Klf12	-1.46105368422534	0.0406243429261945
Ptrh2	0.95514747327844	0.0117809023537927
Slfn2	1.967673688593	2.72788686843071e-06
Ugt3a1	-1.35045430689346	0.0014696555767849
Serpina1e	1.01594843298646	0.00460527803159484
H2-D1	0.619009222618386	0.0444140011708
C4b	-0.602233350725535	0.0275539745842187
H2-Ab1	1.16119929352701	0.0390433466221459
Cyp4f15	-0.831030760035041	0.00381201663407472
Csnk1g3	-0.924616630428954	0.0379552521354074
Tmem88b	-3.33743010907991	0.00340451782847351
Klhl21	-0.756332311802578	0.00652231862940435
Rhog	1.22226527906415	0.000154881495579925
Rpl13a	1.17341393025314	0.00471039399200812
Spint2	0.679281056923503	0.0223855692567346
Amy1	-0.846689055683987	0.00643884243281385
Mafb	-1.19271410242755	0.00443403993719843
Pin1rt1	1.99369363076071	0.00834332341211723
Znhit2	1.14461587388437	0.00150385989648203
Cyp2d37-ps	-1.24931670696685	0.0298002449418628
Vimp	1.04424562004365	0.00585786591782619
Msrb1	1.41560262397707	0.00295700797506538
Gpx4	-1.9505205572633	0.000143907554846666
Gm2000	1.62266967757819	0.000696791025375766
Sf3b5	0.9100116061135	0.0304857655229599
Dohh	0.751502425054753	0.0297581524598425
Mup1	-2.17290344436169	0.000171479729226617
Mup9	-1.84347239090809	4.26954007902589e-05
Serpina1c	1.062208528065	0.0098738865858017
Ifi27l2a	2.00268786628394	0.0145260069523665
Tlr5	-0.982524981563402	0.0297290152807517
Ccr5	2.1612419837126	0.000158375149070805
Arpc4	0.929773767655357	0.0268979676890471
Neu2	-1.19081262081139	0.0426457454010746
Phyhd1	-1.48349402808177	0.0131965324808339
Med12	-1.29676135258878	0.0251559058026037
H2-DMb1	2.06681612803647	0.020056417861781
Gm11273	1.13052701998853	0.0132168170102788
Plcxd2	-1.0488143916155	0.0077195408370478
Cbx6	1.10623600504328	0.0168551233543652
Tgfbr3l	-2.94194776466192	0.00923066712287673
Timm10b	1.24304958758761	0.0151240599788692
Ugt1a1	-0.885824327638702	0.000322533185121121
Ugt1a7c	1.60667120779765	0.0137274569025578
Ugt1a6b	-0.966827361731517	0.00885347757700998
Acad11	-0.800162953504788	0.0274013513848706
4930523C07Rik	-0.947307450834958	0.0180117120981142
A930033H14Rik	-2.07862479734983	0.00161128460592801
Apold1	2.38514581999424	0.0406061375993285
Gm6665	0.710414016654663	0.0386635944430655
Gm10320	1.06189035239501	0.0352361878315355
Gm14403	-1.14966621787335	0.0123996032764731
PISD	-1.20023759982213	0.00257858939929982
E030018B13Rik	1.27766939513124	0.0275539745842187
Zfp870	0.905606292104222	0.0389874220996329
Vkorc1	1.01050253962834	0.0223855692567346
Mup17	-1.51458371222621	0.000380032092811006
9330151L19Rik	-3.78601585292863	0.00385450749019022
Bin2	1.500655403085	0.0315130633341662
