external_gene_name	log2FoldChange.HFGTX_vs_NormVeh	padj.HFGTX_vs_NormVeh
Accsl	2.86073528677144	0.043482017027737
Defb47	-10.0411545587129	0.0130198356141836
Dcdc2b	2.74103578809419	0.00123771495507561
1110065P20Rik	-1.67449309559157	0.0439958215366929
Fam174b	1.26139018285708	0.0141107072504981
Eif5a	-0.690012938096618	0.0204918499792888
9230113P08Rik	-14.240418898475	0.00082497917590724
C7	1.12801016685261	0.0336180147915196
Sap25	2.96015703681486	0.017639733531081
Xirp1	2.5650566593004	0.0495699826990093
Mroh2a	-3.29809410234908	0.00683631234910958
B3gnt7	-2.52756914639567	0.0166851961270845
Maea	-0.53691527115261	0.00671033074041565
Clec2l	-7.22626093334777	0.00577288144324656
Rab26	-6.69494784910896	0.000286949691339218
Ascl4	-7.35039393076468	0.012120917542997
Susd5	4.83905786876406	3.32548349066623e-05
Flt3l	1.74513028075482	0.0401716583325057
Pou3f1	-6.24797470063111	0.000776000247303051
Itga10	2.28156512528691	0.0276838979698432
Apold1	1.20110935057652	0.0411922755532508
Myl6	1.26145052363195	0.00974008415263948
Lrrc32	1.82377125034389	0.0109712308925807
Gm5428	-0.983479924284233	0.0349005868748286
Gm17677	-10.8239328947077	0.0334603186727692
Col6a5	1.35852193659672	0.00894568485128286
Gcnt4	-8.60945303872814	0.000659161168269155
Gm5916	-10.4470355815561	0.0425727917986876
Rergl	3.43991099706215	0.0423204998924531
Syne1	-1.93768093397703	0.0443394916305389
Kcnj11	-5.74425993534287	0.00633501750055103
Tmem151b	-10.2968714181561	0.0250395095091438
Tcf24	-3.54953946752026	0.0121297146509072
Tstd1	-3.43214911544533	0.0409274990882154
