"","space","start","end","width","peak","feature","names","strand","start_position","end_position","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","external_gene_name","V1","V2","V3","V5","V6","V7","V8","V9"
"1048","10",112582001,112583631,1631,"peak1201","ENSG00000234017","peak1201 ENSG00000234017","-",112548632,112548872,"upstream",-33129,33129,"NearestStart","RP11-214N15.5","chr10",112582001,112583631,396,".",1281.3,-1,-1
"1049","10",114564188,114564511,324,"peak1202","ENSG00000229668","peak1202 ENSG00000229668","-",114501997,114502347,"upstream",-61841,61841,"NearestStart","RP11-317F20.2","chr10",114564188,114564511,39,".",128.4,-1,-1
"1050","10",115967951,115968520,570,"peak1203","ENSG00000270965","peak1203 ENSG00000270965","-",115819842,115820487,"upstream",-147464,147464,"NearestStart","RP11-169K19.1","chr10",115967951,115968520,94,".",306.23,-1,-1
"1051","10",116066133,116066815,683,"peak1204","ENSG00000151892","peak1204 ENSG00000151892","-",116056925,116273467,"inside",207334,9208,"NearestStart","GFRA1","chr10",116066133,116066815,109,".",354.04,-1,-1
"1052","10",116068169,116068702,534,"peak1205","ENSG00000151892","peak1205 ENSG00000151892","-",116056925,116273467,"inside",205298,11244,"NearestStart","GFRA1","chr10",116068169,116068702,168,".",545.21,-1,-1
"1053","10",116079774,116081002,1229,"peak1206","ENSG00000151892","peak1206 ENSG00000151892","-",116056925,116273467,"inside",193693,22849,"NearestStart","GFRA1","chr10",116079774,116081002,959,".",3100,-1,-1
"1054","10",116083587,116084051,465,"peak1207","ENSG00000151892","peak1207 ENSG00000151892","-",116056925,116273467,"inside",189880,26662,"NearestStart","GFRA1","chr10",116083587,116084051,102,".",329.54,-1,-1
"1055","10",116110319,116111040,722,"peak1208","ENSG00000151892","peak1208 ENSG00000151892","-",116056925,116273467,"inside",163148,53394,"NearestStart","GFRA1","chr10",116110319,116111040,166,".",538.22,-1,-1
"1056","10",116131845,116132357,513,"peak1209","ENSG00000151892","peak1209 ENSG00000151892","-",116056925,116273467,"inside",141622,74920,"NearestStart","GFRA1","chr10",116131845,116132357,61,".",198.12,-1,-1
"1057","10",116138899,116139390,492,"peak1210","ENSG00000151892","peak1210 ENSG00000151892","-",116056925,116273467,"inside",134568,81974,"NearestStart","GFRA1","chr10",116138899,116139390,56,".",181.56,-1,-1
"1058","10",116149074,116149566,493,"peak1211","ENSG00000151892","peak1211 ENSG00000151892","-",116056925,116273467,"inside",124393,92149,"NearestStart","GFRA1","chr10",116149074,116149566,154,".",497.6,-1,-1
"1059","10",116172597,116173608,1012,"peak1212","ENSG00000151892","peak1212 ENSG00000151892","-",116056925,116273467,"inside",100870,99859,"NearestStart","GFRA1","chr10",116172597,116173608,186,".",602.26,-1,-1
"1060","10",116249219,116249663,445,"peak1213","ENSG00000151892","peak1213 ENSG00000151892","-",116056925,116273467,"inside",24248,23804,"NearestStart","GFRA1","chr10",116249219,116249663,40,".",130.06,-1,-1
"1061","10",116264545,116265525,981,"peak1214","ENSG00000151892","peak1214 ENSG00000151892","-",116056925,116273467,"inside",8922,7942,"NearestStart","GFRA1","chr10",116264545,116265525,345,".",1115.68,-1,-1
"1062","10",116266890,116267710,821,"peak1215","ENSG00000151892","peak1215 ENSG00000151892","-",116056925,116273467,"inside",6577,5757,"NearestStart","GFRA1","chr10",116266890,116267710,812,".",2624.01,-1,-1
"1063","10",116272980,116273668,689,"peak1216","ENSG00000151892","peak1216 ENSG00000151892","-",116056925,116273467,"overlapStart",487,201,"NearestStart","GFRA1","chr10",116272980,116273668,959,".",3100,-1,-1
"1064","10",116273689,116274206,518,"peak1217","ENSG00000151892","peak1217 ENSG00000151892","-",116056925,116273467,"upstream",-222,222,"NearestStart","GFRA1","chr10",116273689,116274206,64,".",207.04,-1,-1
"1065","10",116382630,116382879,250,"peak1218","ENSG00000205433","peak1218 ENSG00000205433","+",116409256,116409475,"upstream",-26626,26377,"NearestStart","SNRPGP6","chr10",116382630,116382879,35,".",113.35,-1,-1
"1066","10",116383414,116384155,742,"peak1219","ENSG00000205433","peak1219 ENSG00000205433","+",116409256,116409475,"upstream",-25842,25101,"NearestStart","SNRPGP6","chr10",116383414,116384155,111,".",358.65,-1,-1
"1067","10",116398986,116399590,605,"peak1220","ENSG00000205433","peak1220 ENSG00000205433","+",116409256,116409475,"upstream",-10270,9666,"NearestStart","SNRPGP6","chr10",116398986,116399590,134,".",435,-1,-1
"1068","10",118845906,118846378,473,"peak1221","ENSG00000236058","peak1221 ENSG00000236058","-",118872054,118872602,"downstream",26696,25676,"NearestStart","RP11-215A21.2","chr10",118845906,118846378,90,".",293.12,-1,-1
"1069","10",119216618,119217931,1314,"peak1222","ENSG00000242853","peak1222 ENSG00000242853","+",119212857,119213146,"downstream",3761,3472,"NearestStart","RN7SL749P","chr10",119216618,119217931,199,".",643.71,-1,-1
"1070","10",119220372,119220824,453,"peak1223","ENSG00000242853","peak1223 ENSG00000242853","+",119212857,119213146,"downstream",7515,7226,"NearestStart","RN7SL749P","chr10",119220372,119220824,67,".",217.61,-1,-1
"1071","10",119220959,119221987,1029,"peak1224","ENSG00000242853","peak1224 ENSG00000242853","+",119212857,119213146,"downstream",8102,7813,"NearestStart","RN7SL749P","chr10",119220959,119221987,181,".",584.68,-1,-1
"1072","10",119312700,119313351,652,"peak1225","ENSG00000236426","peak1225 ENSG00000236426","-",119330233,119336182,"downstream",23482,16882,"NearestStart","RP11-79M19.2","chr10",119312700,119313351,144,".",468.12,-1,-1
"1073","10",119480287,119481861,1575,"peak1226","ENSG00000148908","peak1226 ENSG00000148908","-",119499828,119542708,"downstream",62421,17967,"NearestStart","RGS10","chr10",119480287,119481861,465,".",1501.99,-1,-1
"1074","10",119495989,119496754,766,"peak1227","ENSG00000148908","peak1227 ENSG00000148908","-",119499828,119542708,"downstream",46719,3074,"NearestStart","RGS10","chr10",119495989,119496754,240,".",778.07,-1,-1
"1075","10",119555793,119556365,573,"peak1228","ENSG00000271353","peak1228 ENSG00000271353","-",119562101,119562530,"downstream",6737,5736,"NearestStart","RP11-179H18.8","chr10",119555793,119556365,75,".",243.02,-1,-1
"1076","10",119876187,119877042,856,"peak1229","ENSG00000197771","peak1229 ENSG00000197771","-",119829404,119892556,"inside",16369,15514,"NearestStart","MCMBP","chr10",119876187,119877042,678,".",2191.12,-1,-1
"1077","10",120199281,120199739,459,"peak1230","ENSG00000221402","peak1230 ENSG00000221402","-",120124132,120124226,"upstream",-75055,75055,"NearestStart","AL353664.1","chr10",120199281,120199739,45,".",145.37,-1,-1
"1078","10",120267924,120268231,308,"peak1231","ENSG00000220842","peak1231 ENSG00000220842","-",120354701,120355183,"downstream",87259,86470,"NearestStart","RP11-572P18.1","chr10",120267924,120268231,31,".",100.99,-1,-1
"1079","10",120384962,120385359,398,"peak1232","ENSG00000220842","peak1232 ENSG00000220842","-",120354701,120355183,"upstream",-29779,29779,"NearestStart","RP11-572P18.1","chr10",120384962,120385359,116,".",377.48,-1,-1
"1080","10",120522916,120523639,724,"peak1233","ENSG00000265239","peak1233 ENSG00000265239","-",120463834,120463931,"upstream",-58985,58985,"NearestStart","AC073587.1","chr10",120522916,120523639,208,".",672.03,-1,-1
"1081","10",120557563,120558077,515,"peak1234","ENSG00000177234","peak1234 ENSG00000177234","+",120597949,120600124,"upstream",-40386,39872,"NearestStart","LINC01561","chr10",120557563,120558077,116,".",375.85,-1,-1
"1082","10",120604246,120605255,1010,"peak1235","ENSG00000177234","peak1235 ENSG00000177234","+",120597949,120600124,"downstream",6297,4122,"NearestStart","LINC01561","chr10",120604246,120605255,131,".",425.62,-1,-1
"1083","10",120760058,120760730,673,"peak1236","ENSG00000274461","peak1236 ENSG00000274461","+",120819307,120825311,"upstream",-59249,58577,"NearestStart","RP11-323P17.2","chr10",120760058,120760730,94,".",303.94,-1,-1
"1084","10",120784725,120785198,474,"peak1237","ENSG00000274461","peak1237 ENSG00000274461","+",120819307,120825311,"upstream",-34582,34109,"NearestStart","RP11-323P17.2","chr10",120784725,120785198,38,".",124.12,-1,-1
"1085","10",120785269,120785775,507,"peak1238","ENSG00000274461","peak1238 ENSG00000274461","+",120819307,120825311,"upstream",-34038,33532,"NearestStart","RP11-323P17.2","chr10",120785269,120785775,32,".",103.59,-1,-1
"1086","10",120840559,120841049,491,"peak1239","ENSG00000120008","peak1239 ENSG00000120008","+",120851175,120909524,"upstream",-10616,10126,"NearestStart","WDR11","chr10",120840559,120841049,94,".",305.18,-1,-1
"1087","10",120916081,120916514,434,"peak1240","ENSG00000271670","peak1240 ENSG00000271670","-",120879256,120880667,"upstream",-35414,35414,"NearestStart","RP11-95I16.4","chr10",120916081,120916514,128,".",416.34,-1,-1
"1088","10",121040903,121041841,939,"peak1241","ENSG00000278484","peak1241 ENSG00000278484","-",120984966,120985596,"upstream",-55307,55307,"NearestStart","RP11-95I16.6","chr10",121040903,121041841,266,".",860.03,-1,-1
"1089","10",121058292,121058727,436,"peak1242","ENSG00000278484","peak1242 ENSG00000278484","-",120984966,120985596,"upstream",-72696,72696,"NearestStart","RP11-95I16.6","chr10",121058292,121058727,61,".",199.57,-1,-1
"1090","10",121074585,121075425,841,"peak1243","ENSG00000236762","peak1243 ENSG00000236762","-",121133090,121133723,"downstream",59138,57665,"NearestStart","RP11-159H3.1","chr10",121074585,121075425,333,".",1077.18,-1,-1
"1091","10",121075538,121075942,405,"peak1244","ENSG00000236762","peak1244 ENSG00000236762","-",121133090,121133723,"downstream",58185,57148,"NearestStart","RP11-159H3.1","chr10",121075538,121075942,115,".",373.59,-1,-1
"1092","10",121076873,121077592,720,"peak1245","ENSG00000236762","peak1245 ENSG00000236762","-",121133090,121133723,"downstream",56850,55498,"NearestStart","RP11-159H3.1","chr10",121076873,121077592,680,".",2199.26,-1,-1
"1093","10",121079248,121079682,435,"peak1246","ENSG00000236762","peak1246 ENSG00000236762","-",121133090,121133723,"downstream",54475,53408,"NearestStart","RP11-159H3.1","chr10",121079248,121079682,40,".",132.13,-1,-1
"1094","10",121137350,121137869,520,"peak1247","ENSG00000236762","peak1247 ENSG00000236762","-",121133090,121133723,"upstream",-3627,3627,"NearestStart","RP11-159H3.1","chr10",121137350,121137869,36,".",116.38,-1,-1
"1095","10",121283122,121283531,410,"peak1248","ENSG00000227143","peak1248 ENSG00000227143","+",121178700,121185966,"downstream",104422,97156,"NearestStart","LINC01153","chr10",121283122,121283531,53,".",173.13,-1,-1
"1096","10",121285547,121286107,561,"peak1249","ENSG00000227143","peak1249 ENSG00000227143","+",121178700,121185966,"downstream",106847,99581,"NearestStart","LINC01153","chr10",121285547,121286107,94,".",305.77,-1,-1
"1097","10",121302055,121302853,799,"peak1250","ENSG00000222979","peak1250 ENSG00000222979","+",121410916,121411200,"upstream",-108861,108063,"NearestStart","RN7SKP167","chr10",121302055,121302853,641,".",2071.58,-1,-1
"1098","10",121303322,121304264,943,"peak1251","ENSG00000222979","peak1251 ENSG00000222979","+",121410916,121411200,"upstream",-107594,106652,"NearestStart","RN7SKP167","chr10",121303322,121304264,774,".",2502.78,-1,-1
"1099","10",121305456,121305913,458,"peak1252","ENSG00000222979","peak1252 ENSG00000222979","+",121410916,121411200,"upstream",-105460,105003,"NearestStart","RN7SKP167","chr10",121305456,121305913,32,".",104.28,-1,-1
"1100","10",121417714,121418190,477,"peak1253","ENSG00000222979","peak1253 ENSG00000222979","+",121410916,121411200,"downstream",6798,6514,"NearestStart","RN7SKP167","chr10",121417714,121418190,40,".",129.77,-1,-1
"1101","10",121426954,121428077,1124,"peak1254","ENSG00000222979","peak1254 ENSG00000222979","+",121410916,121411200,"downstream",16038,15754,"NearestStart","RN7SKP167","chr10",121426954,121428077,959,".",3100,-1,-1
"1102","10",121447647,121448060,414,"peak1255","ENSG00000222979","peak1255 ENSG00000222979","+",121410916,121411200,"downstream",36731,36447,"NearestStart","RN7SKP167","chr10",121447647,121448060,59,".",191.06,-1,-1
"1103","10",121448497,121449056,560,"peak1256","ENSG00000222979","peak1256 ENSG00000222979","+",121410916,121411200,"downstream",37581,37297,"NearestStart","RN7SKP167","chr10",121448497,121449056,68,".",222.64,-1,-1
"1104","10",122709525,122709974,450,"peak1257","ENSG00000183559","peak1257 ENSG00000183559","-",122697709,122699822,"upstream",-9703,9703,"NearestStart","C10orf120","chr10",122709525,122709974,188,".",609.21,-1,-1
"1105","10",122872188,122873114,927,"peak1258","ENSG00000213185","peak1258 ENSG00000213185","-",122849078,122879641,"inside",7453,6527,"NearestStart","FAM24B","chr10",122872188,122873114,52,".",170.82,-1,-1
"1106","10",123069500,123070086,587,"peak1259","ENSG00000196177","peak1259 ENSG00000196177","+",123008979,123058311,"downstream",60521,11189,"NearestStart","ACADSB","chr10",123069500,123070086,64,".",209.46,-1,-1
"1107","10",123084117,123084822,706,"peak1260","ENSG00000188620","peak1260 ENSG00000188620","+",123135962,123137741,"upstream",-51845,51140,"NearestStart","HMX3","chr10",123084117,123084822,60,".",196.78,-1,-1
"1108","10",123115648,123116040,393,"peak1261","ENSG00000188620","peak1261 ENSG00000188620","+",123135962,123137741,"upstream",-20314,19922,"NearestStart","HMX3","chr10",123115648,123116040,67,".",217.24,-1,-1
"1109","10",123168924,123169538,615,"peak1262","ENSG00000227586","peak1262 ENSG00000227586","-",123171535,123171875,"downstream",2951,1997,"NearestStart","RP11-162A23.5","chr10",123168924,123169538,222,".",720.15,-1,-1
"1110","10",123255143,123255715,573,"peak1263","ENSG00000270902","peak1263 ENSG00000270902","-",123323422,123323586,"downstream",68443,67707,"NearestStart","RP11-338O1.3","chr10",123255143,123255715,101,".",328.31,-1,-1
"1111","10",123269652,123270188,537,"peak1264","ENSG00000270902","peak1264 ENSG00000270902","-",123323422,123323586,"downstream",53934,53234,"NearestStart","RP11-338O1.3","chr10",123269652,123270188,113,".",367.38,-1,-1
"1112","10",123271307,123271887,581,"peak1265","ENSG00000270902","peak1265 ENSG00000270902","-",123323422,123323586,"downstream",52279,51535,"NearestStart","RP11-338O1.3","chr10",123271307,123271887,144,".",467.44,-1,-1
"1113","10",123279558,123280069,512,"peak1266","ENSG00000270902","peak1266 ENSG00000270902","-",123323422,123323586,"downstream",44028,43353,"NearestStart","RP11-338O1.3","chr10",123279558,123280069,56,".",183.91,-1,-1
"1114","10",123284543,123285606,1064,"peak1267","ENSG00000270902","peak1267 ENSG00000270902","-",123323422,123323586,"downstream",39043,37816,"NearestStart","RP11-338O1.3","chr10",123284543,123285606,97,".",316.4,-1,-1
"1115","10",123286223,123286910,688,"peak1268","ENSG00000270902","peak1268 ENSG00000270902","-",123323422,123323586,"downstream",37363,36512,"NearestStart","RP11-338O1.3","chr10",123286223,123286910,45,".",147.02,-1,-1
"1116","10",123312994,123313805,812,"peak1269","ENSG00000270902","peak1269 ENSG00000270902","-",123323422,123323586,"downstream",10592,9617,"NearestStart","RP11-338O1.3","chr10",123312994,123313805,98,".",317.42,-1,-1
"1117","10",123315783,123316344,562,"peak1270","ENSG00000270902","peak1270 ENSG00000270902","-",123323422,123323586,"downstream",7803,7078,"NearestStart","RP11-338O1.3","chr10",123315783,123316344,135,".",438.97,-1,-1
"1118","10",123349608,123350045,438,"peak1271","ENSG00000230131","peak1271 ENSG00000230131","+",123356450,123517708,"upstream",-6842,6405,"NearestStart","RP11-282I1.1","chr10",123349608,123350045,54,".",176.23,-1,-1
"1119","10",123872264,123872826,563,"peak1272","ENSG00000221437","peak1272 ENSG00000221437","-",123911479,123911561,"downstream",39297,38653,"NearestStart","AC068058.1","chr10",123872264,123872826,49,".",159.03,-1,-1
"1120","10",123912382,123912845,464,"peak1273","ENSG00000221437","peak1273 ENSG00000221437","-",123911479,123911561,"upstream",-821,821,"NearestStart","AC068058.1","chr10",123912382,123912845,31,".",102.79,-1,-1
"1121","10",124023396,124023924,529,"peak1274","ENSG00000232334","peak1274 ENSG00000232334","-",124004304,124004828,"upstream",-18568,18568,"NearestStart","RP11-47G11.2","chr10",124023396,124023924,50,".",163.63,-1,-1
"1122","10",124025295,124025869,575,"peak1275","ENSG00000232334","peak1275 ENSG00000232334","-",124004304,124004828,"upstream",-20467,20467,"NearestStart","RP11-47G11.2","chr10",124025295,124025869,97,".",313.34,-1,-1
"1123","10",124048409,124048909,501,"peak1276","ENSG00000232334","peak1276 ENSG00000232334","-",124004304,124004828,"upstream",-43581,43581,"NearestStart","RP11-47G11.2","chr10",124048409,124048909,104,".",338.27,-1,-1
"1124","10",124262733,124263204,472,"peak1277","ENSG00000065154","peak1277 ENSG00000065154","-",124397303,124418976,"downstream",156243,134099,"NearestStart","OAT","chr10",124262733,124263204,56,".",181.23,-1,-1
"1125","10",124263791,124264380,590,"peak1278","ENSG00000065154","peak1278 ENSG00000065154","-",124397303,124418976,"downstream",155185,132923,"NearestStart","OAT","chr10",124263791,124264380,41,".",133.3,-1,-1
"1126","10",124989681,124990242,562,"peak1279","ENSG00000273599","peak1279 ENSG00000273599","+",124996064,125001491,"upstream",-6383,5822,"NearestStart","RP11-59C5.3","chr10",124989681,124990242,68,".",220.23,-1,-1
"1127","10",124993869,124994270,402,"peak1280","ENSG00000273599","peak1280 ENSG00000273599","+",124996064,125001491,"upstream",-2195,1794,"NearestStart","RP11-59C5.3","chr10",124993869,124994270,54,".",177.06,-1,-1
"1128","10",125063478,125063945,468,"peak1281","ENSG00000264572","peak1281 ENSG00000264572","-",125032783,125032870,"upstream",-30608,30608,"NearestStart","MIR4296","chr10",125063478,125063945,51,".",165.55,-1,-1
"1129","10",125111250,125111817,568,"peak1282","ENSG00000175029","peak1282 ENSG00000175029","-",124984317,125161170,"inside",49920,49353,"NearestStart","CTBP2","chr10",125111250,125111817,422,".",1365.6,-1,-1
"1130","10",125137248,125137653,406,"peak1283","ENSG00000175029","peak1283 ENSG00000175029","-",124984317,125161170,"inside",23922,23517,"NearestStart","CTBP2","chr10",125137248,125137653,51,".",165.47,-1,-1
"1131","10",125256436,125257490,1055,"peak1284","ENSG00000281698","peak1284 ENSG00000281698","+",125173745,125173986,"downstream",82691,82450,"NearestStart","Metazoa_SRP","chr10",125256436,125257490,959,".",3100,-1,-1
"1132","10",125852848,125853376,529,"peak1285","ENSG00000215972","peak1285 ENSG00000215972","+",125842944,125843029,"downstream",9904,9819,"NearestStart","AL360176.1","chr10",125852848,125853376,40,".",130.94,-1,-1
"1133","10",125983300,125983606,307,"peak1286","ENSG00000233409","peak1286 ENSG00000233409","-",125972188,125973126,"upstream",-10174,10174,"NearestStart","FANK1-AS1","chr10",125983300,125983606,33,".",107.83,-1,-1
"1134","10",125995603,125995992,390,"peak1287","ENSG00000233409","peak1287 ENSG00000233409","-",125972188,125973126,"upstream",-22477,22477,"NearestStart","FANK1-AS1","chr10",125995603,125995992,89,".",290.28,-1,-1
"1135","10",125996857,125997361,505,"peak1288","ENSG00000233409","peak1288 ENSG00000233409","-",125972188,125973126,"upstream",-23731,23731,"NearestStart","FANK1-AS1","chr10",125996857,125997361,145,".",470.3,-1,-1
"1136","10",126033251,126033948,698,"peak1289","ENSG00000233409","peak1289 ENSG00000233409","-",125972188,125973126,"upstream",-60125,60125,"NearestStart","FANK1-AS1","chr10",126033251,126033948,125,".",405.19,-1,-1
"1137","10",126074568,126075177,610,"peak1290","ENSG00000222740","peak1290 ENSG00000222740","-",126145474,126145582,"downstream",71014,70297,"NearestStart","RNA5SP328","chr10",126074568,126075177,356,".",1150.54,-1,-1
"1138","10",126253867,126254485,619,"peak1291","ENSG00000213170","peak1291 ENSG00000213170","+",126272818,126273411,"upstream",-18951,18333,"NearestStart","RP11-81B10.2","chr10",126253867,126254485,59,".",192.35,-1,-1
"1139","10",126302757,126303156,400,"peak1292","ENSG00000213170","peak1292 ENSG00000213170","+",126272818,126273411,"downstream",29939,29346,"NearestStart","RP11-81B10.2","chr10",126302757,126303156,74,".",240.71,-1,-1
"1140","10",126315543,126316008,466,"peak1293","ENSG00000213170","peak1293 ENSG00000213170","+",126272818,126273411,"downstream",42725,42132,"NearestStart","RP11-81B10.2","chr10",126315543,126316008,44,".",143.68,-1,-1
"1141","10",126734196,126734755,560,"peak1294","ENSG00000199321","peak1294 ENSG00000199321","-",126779702,126779774,"downstream",45578,44947,"NearestStart","SNORD60","chr10",126734196,126734755,48,".",157.93,-1,-1
"1142","10",126753099,126753821,723,"peak1295","ENSG00000199321","peak1295 ENSG00000199321","-",126779702,126779774,"downstream",26675,25881,"NearestStart","SNORD60","chr10",126753099,126753821,43,".",141.7,-1,-1
"1143","10",126809452,126809979,528,"peak1296","ENSG00000199321","peak1296 ENSG00000199321","-",126779702,126779774,"upstream",-29678,29678,"NearestStart","SNORD60","chr10",126809452,126809979,48,".",157.96,-1,-1
"1144","10",126812161,126812774,614,"peak1297","ENSG00000199321","peak1297 ENSG00000199321","-",126779702,126779774,"upstream",-32387,32387,"NearestStart","SNORD60","chr10",126812161,126812774,81,".",264.69,-1,-1
"1145","10",127350518,127351109,592,"peak1298","ENSG00000188916","peak1298 ENSG00000188916","-",127135426,127196158,"upstream",-154360,154360,"NearestStart","FAM196A","chr10",127350518,127351109,113,".",365.67,-1,-1
"1146","10",128606717,128607388,672,"peak1299","ENSG00000234640","peak1299 ENSG00000234640","-",128316282,128320214,"upstream",-286503,286503,"NearestStart","RP11-264E18.1","chr10",128606717,128607388,374,".",1208.99,-1,-1
"1147","10",129721158,129721815,658,"peak1300","ENSG00000237224","peak1300 ENSG00000237224","-",129693722,129702117,"upstream",-19041,19041,"NearestStart","RP11-109A6.2","chr10",129721158,129721815,361,".",1169.15,-1,-1
"1148","10",129743494,129743973,480,"peak1301","ENSG00000227374","peak1301 ENSG00000227374","+",129768844,129769435,"upstream",-25350,24871,"NearestStart","RP11-109A6.3","chr10",129743494,129743973,86,".",280.06,-1,-1
"1149","10",129789337,129789990,654,"peak1302","ENSG00000227374","peak1302 ENSG00000227374","+",129768844,129769435,"downstream",20493,19902,"NearestStart","RP11-109A6.3","chr10",129789337,129789990,154,".",500.45,-1,-1
"1150","10",129798869,129799311,443,"peak1303","ENSG00000227374","peak1303 ENSG00000227374","+",129768844,129769435,"downstream",30025,29434,"NearestStart","RP11-109A6.3","chr10",129798869,129799311,121,".",392.31,-1,-1
"1151","10",131346844,131347293,450,"peak1304","ENSG00000176769","peak1304 ENSG00000176769","-",131092391,131311721,"upstream",-35123,35123,"NearestStart","TCERG1L","chr10",131346844,131347293,49,".",160.86,-1,-1
"1152","10",134183152,134183620,469,"peak1305","ENSG00000213147","peak1305 ENSG00000213147","+",133778246,133778699,"downstream",404906,404453,"NearestStart","RPL23AP60","chr10",134183152,134183620,51,".",165.45,-1,-1
"1153","10",134211107,134211640,534,"peak1306","ENSG00000213147","peak1306 ENSG00000213147","+",133778246,133778699,"downstream",432861,432408,"NearestStart","RPL23AP60","chr10",134211107,134211640,99,".",321.77,-1,-1
"1154","10",134221388,134221817,430,"peak1307","ENSG00000213147","peak1307 ENSG00000213147","+",133778246,133778699,"downstream",443142,442689,"NearestStart","RPL23AP60","chr10",134221388,134221817,54,".",176.88,-1,-1
"1155","10",134234828,134235168,341,"peak1308","ENSG00000213147","peak1308 ENSG00000213147","+",133778246,133778699,"downstream",456582,456129,"NearestStart","RPL23AP60","chr10",134234828,134235168,36,".",119.4,-1,-1
"1156","10",134258261,134258924,664,"peak1309","ENSG00000213147","peak1309 ENSG00000213147","+",133778246,133778699,"downstream",480015,479562,"NearestStart","RPL23AP60","chr10",134258261,134258924,175,".",567.21,-1,-1
"1157","10",134260028,134260689,662,"peak1310","ENSG00000213147","peak1310 ENSG00000213147","+",133778246,133778699,"downstream",481782,481329,"NearestStart","RPL23AP60","chr10",134260028,134260689,121,".",392.7,-1,-1
"1158","10",134320181,134320785,605,"peak1311","ENSG00000213147","peak1311 ENSG00000213147","+",133778246,133778699,"downstream",541935,541482,"NearestStart","RPL23AP60","chr10",134320181,134320785,312,".",1008.98,-1,-1
"1159","10",134330213,134331346,1134,"peak1312","ENSG00000213147","peak1312 ENSG00000213147","+",133778246,133778699,"downstream",551967,551514,"NearestStart","RPL23AP60","chr10",134330213,134331346,149,".",482.96,-1,-1
"1160","10",134385506,134386021,516,"peak1313","ENSG00000213147","peak1313 ENSG00000213147","+",133778246,133778699,"downstream",607260,606807,"NearestStart","RPL23AP60","chr10",134385506,134386021,59,".",191.06,-1,-1
"1161","10",134420416,134420701,286,"peak1314","ENSG00000213147","peak1314 ENSG00000213147","+",133778246,133778699,"downstream",642170,641717,"NearestStart","RPL23AP60","chr10",134420416,134420701,37,".",121.5,-1,-1
"1162","10",134490926,134491421,496,"peak1315","ENSG00000213147","peak1315 ENSG00000213147","+",133778246,133778699,"downstream",712680,712227,"NearestStart","RPL23AP60","chr10",134490926,134491421,36,".",118,-1,-1
"1163","10",134518517,134519120,604,"peak1316","ENSG00000213147","peak1316 ENSG00000213147","+",133778246,133778699,"downstream",740271,739818,"NearestStart","RPL23AP60","chr10",134518517,134519120,94,".",303.94,-1,-1
"1164","10",134527101,134528002,902,"peak1317","ENSG00000213147","peak1317 ENSG00000213147","+",133778246,133778699,"downstream",748855,748402,"NearestStart","RPL23AP60","chr10",134527101,134528002,386,".",1247.87,-1,-1
"1165","10",134574498,134574801,304,"peak1318","ENSG00000213147","peak1318 ENSG00000213147","+",133778246,133778699,"downstream",796252,795799,"NearestStart","RPL23AP60","chr10",134574498,134574801,61,".",198.96,-1,-1
"1166","10",134577687,134578764,1078,"peak1319","ENSG00000213147","peak1319 ENSG00000213147","+",133778246,133778699,"downstream",799441,798988,"NearestStart","RPL23AP60","chr10",134577687,134578764,122,".",394.82,-1,-1
"1167","10",134649652,134650144,493,"peak1320","ENSG00000213147","peak1320 ENSG00000213147","+",133778246,133778699,"downstream",871406,870953,"NearestStart","RPL23AP60","chr10",134649652,134650144,53,".",172.05,-1,-1
"1168","10",134729804,134730315,512,"peak1321","ENSG00000213147","peak1321 ENSG00000213147","+",133778246,133778699,"downstream",951558,951105,"NearestStart","RPL23AP60","chr10",134729804,134730315,123,".",399.08,-1,-1
"1169","10",134813471,134813877,407,"peak1322","ENSG00000213147","peak1322 ENSG00000213147","+",133778246,133778699,"downstream",1035225,1034772,"NearestStart","RPL23AP60","chr10",134813471,134813877,35,".",113.96,-1,-1
"1170","10",135000768,135001204,437,"peak1323","ENSG00000213147","peak1323 ENSG00000213147","+",133778246,133778699,"downstream",1222522,1222069,"NearestStart","RPL23AP60","chr10",135000768,135001204,56,".",183.87,-1,-1
"1171","10",135140691,135141176,486,"peak1324","ENSG00000213147","peak1324 ENSG00000213147","+",133778246,133778699,"downstream",1362445,1361992,"NearestStart","RPL23AP60","chr10",135140691,135141176,53,".",172.57,-1,-1
"1172","10",482010,482600,591,"peak847","ENSG00000233021","peak847 ENSG00000233021","+",437561,441170,"downstream",44449,40840,"NearestStart","RP11-490E15.2","chr10",482010,482600,519,".",1677.02,-1,-1
"1173","10",549969,550371,403,"peak848","ENSG00000225140","peak848 ENSG00000225140","+",628638,631255,"upstream",-78669,78267,"NearestStart","RP11-809C18.3","chr10",549969,550371,52,".",168.57,-1,-1
"1174","10",551239,551900,662,"peak849","ENSG00000225140","peak849 ENSG00000225140","+",628638,631255,"upstream",-77399,76738,"NearestStart","RP11-809C18.3","chr10",551239,551900,238,".",770.64,-1,-1
"1175","10",552509,553600,1092,"peak850","ENSG00000225140","peak850 ENSG00000225140","+",628638,631255,"upstream",-76129,75038,"NearestStart","RP11-809C18.3","chr10",552509,553600,959,".",3100,-1,-1
"1176","10",563097,563680,584,"peak851","ENSG00000225140","peak851 ENSG00000225140","+",628638,631255,"upstream",-65541,64958,"NearestStart","RP11-809C18.3","chr10",563097,563680,284,".",919.88,-1,-1
