"","space","start","end","width","peak","feature","names","strand","start_position","end_position","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","external_gene_name","V1","V2","V3","V5","V6","V7","V8","V9"
"1846","11",65209574,65210040,467,"peak1846","ENSG00000197847","peak1846 ENSG00000197847","+",65213840,65242757,"upstream",-4266,3800,"NearestStart","SLC22A20","chr11",65209574,65210040,35,".",115.17,-1,-1
"1847","11",65285497,65285776,280,"peak1847","ENSG00000274509","peak1847 ENSG00000274509","+",65286440,65286509,"upstream",-943,664,"NearestStart","AP000944.1","chr11",65285497,65285776,124,".",401.9,-1,-1
"1848","11",65323290,65323680,391,"peak1848","ENSG00000149798","peak1848 ENSG00000149798","+",65314818,65322429,"downstream",8472,861,"NearestStart","CDC42EP2","chr11",65323290,65323680,31,".",103.05,-1,-1
"1849","11",65326595,65326942,348,"peak1849","ENSG00000133884","peak1849 ENSG00000133884","+",65333754,65353249,"upstream",-7159,6812,"NearestStart","DPF2","chr11",65326595,65326942,39,".",127.09,-1,-1
"1850","11",65463289,65463797,509,"peak1850","ENSG00000173727","peak1850 ENSG00000173727","+",65455258,65466720,"inside",8031,2923,"NearestStart","CMB9-22P13.1","chr11",65463289,65463797,138,".",448.92,-1,-1
"1851","11",65560636,65561018,383,"peak1851","ENSG00000279093","peak1851 ENSG00000279093","+",65561484,65561607,"upstream",-848,466,"NearestStart","RP11-856B14.10","chr11",65560636,65561018,68,".",222.37,-1,-1
"1852","11",65778649,65779542,894,"peak1852","ENSG00000254470","peak1852 ENSG00000254470","-",65775893,65780802,"inside",2153,1260,"NearestStart","AP5B1","chr11",65778649,65779542,193,".",624.4,-1,-1
"1853","11",65780136,65780789,654,"peak1853","ENSG00000254470","peak1853 ENSG00000254470","-",65775893,65780802,"inside",666,13,"NearestStart","AP5B1","chr11",65780136,65780789,958,".",3100,-1,-1
"1854","11",65782780,65783367,588,"peak1854","ENSG00000254470","peak1854 ENSG00000254470","-",65775893,65780802,"upstream",-1978,1978,"NearestStart","AP5B1","chr11",65782780,65783367,256,".",827.98,-1,-1
"1855","11",65815107,65815904,798,"peak1855","ENSG00000172803","peak1855 ENSG00000172803","+",65833641,65856896,"upstream",-18534,17737,"NearestStart","SNX32","chr11",65815107,65815904,84,".",274.33,-1,-1
"1856","11",65818121,65818357,237,"peak1856","ENSG00000172803","peak1856 ENSG00000172803","+",65833641,65856896,"upstream",-15520,15284,"NearestStart","SNX32","chr11",65818121,65818357,36,".",118.83,-1,-1
"1857","11",65904776,65905376,601,"peak1857","ENSG00000175592","peak1857 ENSG00000175592","-",65892049,65900573,"upstream",-4203,4203,"NearestStart","FOSL1","chr11",65904776,65905376,413,".",1337.14,-1,-1
"1858","11",65939655,65939962,308,"peak1858","ENSG00000175513","peak1858 ENSG00000175513","+",65945445,65959963,"upstream",-5790,5483,"NearestStart","TSGA10IP","chr11",65939655,65939962,50,".",163.45,-1,-1
"1859","11",66657589,66657891,303,"peak1859","ENSG00000258297","peak1859 ENSG00000258297","+",66666036,66668374,"upstream",-8447,8145,"NearestStart","RP11-658F2.8","chr11",66657589,66657891,47,".",155.12,-1,-1
"1860","11",66751427,66751845,419,"peak1860","ENSG00000173715","peak1860 ENSG00000173715","+",66744451,66843328,"inside",6976,6976,"NearestStart","C11orf80","chr11",66751427,66751845,61,".",200.16,-1,-1
"1861","11",66789781,66790221,441,"peak1861","ENSG00000254984","peak1861 ENSG00000254984","-",66771246,66771667,"upstream",-18114,18114,"NearestStart","FTLP6","chr11",66789781,66790221,33,".",106.7,-1,-1
"1862","11",66824798,66825040,243,"peak1862","ENSG00000173653","peak1862 ENSG00000173653","+",66842835,66846546,"upstream",-18037,17795,"NearestStart","RCE1","chr11",66824798,66825040,36,".",117.18,-1,-1
"1863","11",66829527,66830418,892,"peak1863","ENSG00000173653","peak1863 ENSG00000173653","+",66842835,66846546,"upstream",-13308,12417,"NearestStart","RCE1","chr11",66829527,66830418,584,".",1890.87,-1,-1
"1864","11",67016046,67016488,443,"peak1864","ENSG00000173227","peak1864 ENSG00000173227","+",67006778,67050863,"inside",9268,9268,"NearestStart","SYT12","chr11",67016046,67016488,37,".",121.36,-1,-1
"1865","11",67040797,67041029,233,"peak1865","ENSG00000173156","peak1865 ENSG00000173156","+",67056818,67072013,"upstream",-16021,15789,"NearestStart","RHOD","chr11",67040797,67041029,42,".",137.75,-1,-1
"1866","11",67331014,67331579,566,"peak1866","ENSG00000172613","peak1866 ENSG00000172613","+",67317871,67398410,"inside",13143,13143,"NearestStart","RAD9A","chr11",67331014,67331579,385,".",1247.19,-1,-1
"1867","11",67348909,67349363,455,"peak1867","ENSG00000274251","peak1867 ENSG00000274251","+",67353629,67354348,"upstream",-4720,4266,"NearestStart","CTC-1337H24.3","chr11",67348909,67349363,54,".",176.32,-1,-1
"1868","11",67564070,67564379,310,"peak1868","ENSG00000084207","peak1868 ENSG00000084207","+",67583595,67586660,"upstream",-19525,19216,"NearestStart","GSTP1","chr11",67564070,67564379,129,".",417.09,-1,-1
"1869","11",67593841,67594090,250,"peak1869","ENSG00000084207","peak1869 ENSG00000084207","+",67583595,67586660,"downstream",10246,7181,"NearestStart","GSTP1","chr11",67593841,67594090,33,".",108.38,-1,-1
"1870","11",67640587,67640850,264,"peak1870","ENSG00000167800","peak1870 ENSG00000167800","-",67631303,67639560,"upstream",-1027,1027,"NearestStart","TBX10","chr11",67640587,67640850,38,".",125.47,-1,-1
"1871","11",67777529,67778116,588,"peak1871","ENSG00000227620","peak1871 ENSG00000227620","+",67785273,67792335,"upstream",-7744,7157,"NearestStart","ALG1L8P","chr11",67777529,67778116,44,".",145.22,-1,-1
"1872","11",67780588,67780938,351,"peak1872","ENSG00000227620","peak1872 ENSG00000227620","+",67785273,67792335,"upstream",-4685,4335,"NearestStart","ALG1L8P","chr11",67780588,67780938,36,".",118.89,-1,-1
"1873","11",67785851,67786163,313,"peak1873","ENSG00000227620","peak1873 ENSG00000227620","+",67785273,67792335,"inside",578,578,"NearestStart","ALG1L8P","chr11",67785851,67786163,208,".",674.3,-1,-1
"1874","11",67805553,67806048,496,"peak1874","ENSG00000160172","peak1874 ENSG00000160172","-",67791648,67805336,"upstream",-217,217,"NearestStart","FAM86C2P","chr11",67805553,67806048,410,".",1326.09,-1,-1
"1875","11",67983873,67984448,576,"peak1875","ENSG00000255554","peak1875 ENSG00000255554","-",67974286,67975243,"upstream",-8630,8630,"NearestStart","OR7E1P","chr11",67983873,67984448,647,".",2093.62,-1,-1
"1876","11",68432901,68433185,285,"peak1876","ENSG00000110075","peak1876 ENSG00000110075","+",68460731,68615334,"upstream",-27830,27546,"NearestStart","PPP6R3","chr11",68432901,68433185,42,".",137.53,-1,-1
"1877","11",68564258,68564596,339,"peak1877","ENSG00000260808","peak1877 ENSG00000260808","-",68612899,68616711,"downstream",52453,48303,"NearestStart","CTD-2007L18.5","chr11",68564258,68564596,33,".",109.61,-1,-1
"1878","11",68713972,68714520,549,"peak1878","ENSG00000069482","peak1878 ENSG00000069482","+",68683779,68691175,"downstream",30193,22797,"NearestStart","GAL","chr11",68713972,68714520,464,".",1500.64,-1,-1
"1879","11",68843655,68844973,1319,"peak1879","ENSG00000110090","peak1879 ENSG00000110090","-",68754620,68844410,"overlapStart",755,563,"NearestStart","CPT1A","chr11",68843655,68844973,621,".",2010.13,-1,-1
"1880","11",68845890,68846455,566,"peak1880","ENSG00000110090","peak1880 ENSG00000110090","-",68754620,68844410,"upstream",-1480,1480,"NearestStart","CPT1A","chr11",68845890,68846455,99,".",322.41,-1,-1
"1881","11",68847855,68848530,676,"peak1881","ENSG00000110090","peak1881 ENSG00000110090","-",68754620,68844410,"upstream",-3445,3445,"NearestStart","CPT1A","chr11",68847855,68848530,31,".",101.11,-1,-1
"1882","11",68848612,68849155,544,"peak1882","ENSG00000110090","peak1882 ENSG00000110090","-",68754620,68844410,"upstream",-4202,4202,"NearestStart","CPT1A","chr11",68848612,68849155,188,".",608.67,-1,-1
"1883","11",68856726,68857099,374,"peak1883","ENSG00000110090","peak1883 ENSG00000110090","-",68754620,68844410,"upstream",-12316,12316,"NearestStart","CPT1A","chr11",68856726,68857099,64,".",209.35,-1,-1
"1884","11",68861465,68862605,1141,"peak1884","ENSG00000250508","peak1884 ENSG00000250508","+",68870664,68874542,"upstream",-9199,8059,"NearestStart","RP11-757G1.6","chr11",68861465,68862605,940,".",3041.26,-1,-1
"1885","11",68872738,68873385,648,"peak1885","ENSG00000250508","peak1885 ENSG00000250508","+",68870664,68874542,"inside",2074,1157,"NearestStart","RP11-757G1.6","chr11",68872738,68873385,81,".",262.8,-1,-1
"1886","11",68882840,68883638,799,"peak1886","ENSG00000250508","peak1886 ENSG00000250508","+",68870664,68874542,"downstream",12176,8298,"NearestStart","RP11-757G1.6","chr11",68882840,68883638,333,".",1079.33,-1,-1
"1887","11",68889938,68891285,1348,"peak1887","ENSG00000197345","peak1887 ENSG00000197345","-",68891276,68903835,"overlapEnd",13897,9,"NearestStart","MRPL21","chr11",68889938,68891285,917,".",2967.64,-1,-1
"1888","11",68902783,68903403,621,"peak1888","ENSG00000197345","peak1888 ENSG00000197345","-",68891276,68903835,"inside",1052,432,"NearestStart","MRPL21","chr11",68902783,68903403,118,".",383.57,-1,-1
"1889","11",68967869,68968484,616,"peak1889","ENSG00000172938","peak1889 ENSG00000172938","-",68980021,68980986,"downstream",13117,11537,"NearestStart","MRGPRD","chr11",68967869,68968484,104,".",337.73,-1,-1
"1890","11",68987945,68988302,358,"peak1890","ENSG00000172938","peak1890 ENSG00000172938","-",68980021,68980986,"upstream",-6959,6959,"NearestStart","MRGPRD","chr11",68987945,68988302,54,".",176.44,-1,-1
"1891","11",69017064,69018159,1096,"peak1891","ENSG00000172935","peak1891 ENSG00000172935","-",69004395,69013409,"upstream",-3655,3655,"NearestStart","MRGPRF","chr11",69017064,69018159,114,".",370.08,-1,-1
"1892","11",69018981,69020167,1187,"peak1892","ENSG00000172935","peak1892 ENSG00000172935","-",69004395,69013409,"upstream",-5572,5572,"NearestStart","MRGPRF","chr11",69018981,69020167,700,".",2264.96,-1,-1
"1893","11",69031139,69031531,393,"peak1893","ENSG00000162341","peak1893 ENSG00000162341","+",69048897,69090604,"upstream",-17758,17366,"NearestStart","TPCN2","chr11",69031139,69031531,61,".",200.05,-1,-1
"1894","11",69041857,69042568,712,"peak1894","ENSG00000162341","peak1894 ENSG00000162341","+",69048897,69090604,"upstream",-7040,6329,"NearestStart","TPCN2","chr11",69041857,69042568,299,".",969.26,-1,-1
"1895","11",69044423,69045341,919,"peak1895","ENSG00000162341","peak1895 ENSG00000162341","+",69048897,69090604,"upstream",-4474,3556,"NearestStart","TPCN2","chr11",69044423,69045341,958,".",3100,-1,-1
"1896","11",69045354,69045987,634,"peak1896","ENSG00000162341","peak1896 ENSG00000162341","+",69048897,69090604,"upstream",-3543,2910,"NearestStart","TPCN2","chr11",69045354,69045987,250,".",810.86,-1,-1
"1897","11",69047913,69048984,1072,"peak1897","ENSG00000162341","peak1897 ENSG00000162341","+",69048897,69090604,"overlapStart",-984,87,"NearestStart","TPCN2","chr11",69047913,69048984,519,".",1678.56,-1,-1
"1898","11",69053267,69053680,414,"peak1898","ENSG00000162341","peak1898 ENSG00000162341","+",69048897,69090604,"inside",4370,4370,"NearestStart","TPCN2","chr11",69053267,69053680,99,".",322.36,-1,-1
"1899","11",69054313,69055008,696,"peak1899","ENSG00000162341","peak1899 ENSG00000162341","+",69048897,69090604,"inside",5416,5416,"NearestStart","TPCN2","chr11",69054313,69055008,757,".",2449.18,-1,-1
"1900","11",69063234,69063662,429,"peak1900","ENSG00000162341","peak1900 ENSG00000162341","+",69048897,69090604,"inside",14337,14337,"NearestStart","TPCN2","chr11",69063234,69063662,34,".",110.38,-1,-1
"1901","11",69064474,69065335,862,"peak1901","ENSG00000162341","peak1901 ENSG00000162341","+",69048897,69090604,"inside",15577,15577,"NearestStart","TPCN2","chr11",69064474,69065335,478,".",1546.42,-1,-1
"1902","11",69065689,69067030,1342,"peak1902","ENSG00000265539","peak1902 ENSG00000265539","+",69083176,69083258,"upstream",-17487,16146,"NearestStart","MIR3164","chr11",69065689,69067030,958,".",3100,-1,-1
"1903","11",69068766,69069797,1032,"peak1903","ENSG00000265539","peak1903 ENSG00000265539","+",69083176,69083258,"upstream",-14410,13379,"NearestStart","MIR3164","chr11",69068766,69069797,958,".",3100,-1,-1
"1904","11",69073392,69073715,324,"peak1904","ENSG00000265539","peak1904 ENSG00000265539","+",69083176,69083258,"upstream",-9784,9461,"NearestStart","MIR3164","chr11",69073392,69073715,36,".",117.18,-1,-1
"1905","11",69203511,69203972,462,"peak1905","ENSG00000261070","peak1905 ENSG00000261070","-",69147228,69171564,"upstream",-31947,31947,"NearestStart","RP11-554A11.8","chr11",69203511,69203972,60,".",196.12,-1,-1
"1906","11",69251590,69252318,729,"peak1906","ENSG00000172927","peak1906 ENSG00000172927","+",69294138,69367726,"upstream",-42548,41820,"NearestStart","MYEOV","chr11",69251590,69252318,288,".",933.66,-1,-1
"1907","11",69330089,69330427,339,"peak1907","ENSG00000213275","peak1907 ENSG00000213275","-",69303412,69303807,"upstream",-26282,26282,"NearestStart","IFITM9P","chr11",69330089,69330427,57,".",186.66,-1,-1
"1908","11",69356347,69356928,582,"peak1908","ENSG00000260877","peak1908 ENSG00000260877","+",69371463,69372511,"upstream",-15116,14535,"NearestStart","RP11-211G23.2","chr11",69356347,69356928,336,".",1086.51,-1,-1
"1909","11",69453622,69454284,663,"peak1909","ENSG00000255606","peak1909 ENSG00000255606","-",69438365,69444743,"upstream",-8879,8879,"NearestStart","AP000439.2","chr11",69453622,69454284,120,".",389.88,-1,-1
"1910","11",69455319,69455568,250,"peak1910","ENSG00000255606","peak1910 ENSG00000255606","-",69438365,69444743,"upstream",-10576,10576,"NearestStart","AP000439.2","chr11",69455319,69455568,31,".",100.48,-1,-1
"1911","11",69457566,69457905,340,"peak1911","ENSG00000261347","peak1911 ENSG00000261347","+",69467598,69469705,"upstream",-10032,9693,"NearestStart","AP000439.5","chr11",69457566,69457905,61,".",198.77,-1,-1
"1912","11",69511852,69512628,777,"peak1912","ENSG00000255774","peak1912 ENSG00000255774","-",69477133,69479940,"upstream",-31912,31912,"NearestStart","AP000439.3","chr11",69511852,69512628,987,".",3191.12,-1,-1
"1913","11",69515316,69515949,634,"peak1913","ENSG00000255774","peak1913 ENSG00000255774","-",69477133,69479940,"upstream",-35376,35376,"NearestStart","AP000439.3","chr11",69515316,69515949,291,".",940.84,-1,-1
"1914","11",69535656,69536302,647,"peak1914","ENSG00000255774","peak1914 ENSG00000255774","-",69477133,69479940,"upstream",-55716,55716,"NearestStart","AP000439.3","chr11",69535656,69536302,127,".",411.87,-1,-1
"1915","11",69623597,69624116,520,"peak1915","ENSG00000110092","peak1915 ENSG00000110092","+",69641087,69654474,"upstream",-17490,16971,"NearestStart","CCND1","chr11",69623597,69624116,230,".",745.97,-1,-1
"1916","11",69682412,69682872,461,"peak1916","ENSG00000149716","peak1916 ENSG00000149716","-",69653076,69675416,"upstream",-6996,6996,"NearestStart","ORAOV1","chr11",69682412,69682872,56,".",184.04,-1,-1
"1917","11",69683279,69683827,549,"peak1917","ENSG00000149716","peak1917 ENSG00000149716","-",69653076,69675416,"upstream",-7863,7863,"NearestStart","ORAOV1","chr11",69683279,69683827,57,".",184.7,-1,-1
"1918","11",69795312,69795955,644,"peak1918","ENSG00000075388","peak1918 ENSG00000075388","-",69771016,69775403,"upstream",-19909,19909,"NearestStart","FGF4","chr11",69795312,69795955,330,".",1068.83,-1,-1
"1919","11",69875493,69875832,340,"peak1919","ENSG00000260348","peak1919 ENSG00000260348","-",69909184,69910994,"downstream",35501,33352,"NearestStart","RP11-643C9.1","chr11",69875493,69875832,39,".",128.08,-1,-1
"1920","11",69894786,69895117,332,"peak1920","ENSG00000260348","peak1920 ENSG00000260348","-",69909184,69910994,"downstream",16208,14067,"NearestStart","RP11-643C9.1","chr11",69894786,69895117,35,".",114.29,-1,-1
"1921","11",69913876,69914505,630,"peak1921","ENSG00000260348","peak1921 ENSG00000260348","-",69909184,69910994,"upstream",-2882,2882,"NearestStart","RP11-643C9.1","chr11",69913876,69914505,46,".",150.91,-1,-1
"1922","11",69937745,69938198,454,"peak1922","ENSG00000260679","peak1922 ENSG00000260679","-",69921638,69926813,"upstream",-10932,10932,"NearestStart","RP11-643C9.2","chr11",69937745,69938198,45,".",148.06,-1,-1
"1923","11",69949647,69950265,619,"peak1923","ENSG00000260679","peak1923 ENSG00000260679","-",69921638,69926813,"upstream",-22834,22834,"NearestStart","RP11-643C9.2","chr11",69949647,69950265,287,".",929.97,-1,-1
"1924","11",69950408,69951202,795,"peak1924","ENSG00000260679","peak1924 ENSG00000260679","-",69921638,69926813,"upstream",-23595,23595,"NearestStart","RP11-643C9.2","chr11",69950408,69951202,958,".",3100,-1,-1
"1925","11",69951502,69951835,334,"peak1925","ENSG00000260679","peak1925 ENSG00000260679","-",69921638,69926813,"upstream",-24689,24689,"NearestStart","RP11-643C9.2","chr11",69951502,69951835,62,".",202.13,-1,-1
"1926","11",69951931,69952887,957,"peak1926","ENSG00000260679","peak1926 ENSG00000260679","-",69921638,69926813,"upstream",-25118,25118,"NearestStart","RP11-643C9.2","chr11",69951931,69952887,958,".",3100,-1,-1
"1927","11",69954028,69954720,693,"peak1927","ENSG00000260679","peak1927 ENSG00000260679","-",69921638,69926813,"upstream",-27215,27215,"NearestStart","RP11-643C9.2","chr11",69954028,69954720,175,".",568.44,-1,-1
"1928","11",69957620,69958120,501,"peak1928","ENSG00000255191","peak1928 ENSG00000255191","+",69985876,70015815,"upstream",-28256,27756,"NearestStart","RP11-626H12.1","chr11",69957620,69958120,274,".",887.58,-1,-1
"1929","11",69962573,69963210,638,"peak1929","ENSG00000255191","peak1929 ENSG00000255191","+",69985876,70015815,"upstream",-23303,22666,"NearestStart","RP11-626H12.1","chr11",69962573,69963210,175,".",568.31,-1,-1
"1930","11",69966662,69967390,729,"peak1930","ENSG00000255191","peak1930 ENSG00000255191","+",69985876,70015815,"upstream",-19214,18486,"NearestStart","RP11-626H12.1","chr11",69966662,69967390,958,".",3100,-1,-1
"1931","11",69970803,69971204,402,"peak1931","ENSG00000255191","peak1931 ENSG00000255191","+",69985876,70015815,"upstream",-15073,14672,"NearestStart","RP11-626H12.1","chr11",69970803,69971204,59,".",192.65,-1,-1
"1932","11",69974379,69975031,653,"peak1932","ENSG00000255191","peak1932 ENSG00000255191","+",69985876,70015815,"upstream",-11497,10845,"NearestStart","RP11-626H12.1","chr11",69974379,69975031,206,".",668.57,-1,-1
"1933","11",70005592,70006351,760,"peak1933","ENSG00000254605","peak1933 ENSG00000254605","-",70014858,70021059,"downstream",15467,8507,"NearestStart","RP11-626H12.2","chr11",70005592,70006351,120,".",388.69,-1,-1
"1934","11",70021081,70021874,794,"peak1934","ENSG00000254605","peak1934 ENSG00000254605","-",70014858,70021059,"upstream",-22,22,"NearestStart","RP11-626H12.2","chr11",70021081,70021874,394,".",1276.85,-1,-1
"1935","11",70049433,70050000,568,"peak1935","ENSG00000248844","peak1935 ENSG00000248844","-",70056230,70065371,"downstream",15938,6230,"NearestStart","RP11-626H12.3","chr11",70049433,70050000,586,".",1896.8,-1,-1
"1936","11",70105246,70105524,279,"peak1936","ENSG00000255143","peak1936 ENSG00000255143","+",70129297,70149623,"upstream",-24051,23773,"NearestStart","RP11-805J14.3","chr11",70105246,70105524,41,".",135.7,-1,-1
"1937","11",70159065,70159405,341,"peak1937","ENSG00000254902","peak1937 ENSG00000254902","-",70187788,70188509,"downstream",29444,28383,"NearestStart","ANO1-AS1","chr11",70159065,70159405,34,".",111.96,-1,-1
"1938","11",70651920,70652379,460,"peak1938","ENSG00000236262","peak1938 ENSG00000236262","+",70646165,70647562,"downstream",5755,4358,"NearestStart","SHANK2-AS2","chr11",70651920,70652379,180,".",585.06,-1,-1
"1939","11",71164790,71165181,392,"peak1939","ENSG00000162105","peak1939 ENSG00000162105","-",70467856,71252577,"inside",87787,87396,"NearestStart","SHANK2","chr11",71164790,71165181,33,".",108.19,-1,-1
"1940","11",71192400,71192797,398,"peak1940","ENSG00000162105","peak1940 ENSG00000162105","-",70467856,71252577,"inside",60177,59780,"NearestStart","SHANK2","chr11",71192400,71192797,38,".",123.18,-1,-1
"1941","11",71506693,71507287,595,"peak1941","ENSG00000254924","peak1941 ENSG00000254924","-",71506061,71506380,"upstream",-313,313,"NearestStart","RP11-684B2.3","chr11",71506693,71507287,158,".",513.07,-1,-1
"1942","11",71578256,71578576,321,"peak1942","ENSG00000249387","peak1942 ENSG00000249387","-",71579728,71579848,"downstream",1592,1152,"NearestStart","KRTAP5-14P","chr11",71578256,71578576,39,".",126.12,-1,-1
"1943","11",71659238,71660004,767,"peak1943","ENSG00000221458","peak1943 ENSG00000221458","-",71662547,71662695,"downstream",3457,2543,"NearestStart","AP003498.1","chr11",71659238,71660004,162,".",526.05,-1,-1
"1944","11",71724383,71724815,433,"peak1944","ENSG00000255319","peak1944 ENSG00000255319","+",71711740,71781183,"inside",12643,12643,"NearestStart","ENPP7P8","chr11",71724383,71724815,65,".",211.57,-1,-1
"1945","11",71725236,71725751,516,"peak1945","ENSG00000255319","peak1945 ENSG00000255319","+",71711740,71781183,"inside",13496,13496,"NearestStart","ENPP7P8","chr11",71725236,71725751,88,".",285.81,-1,-1
"1946","11",71780921,71781253,333,"peak1946","ENSG00000158483","peak1946 ENSG00000158483","+",71787510,71801236,"upstream",-6589,6257,"NearestStart","FAM86C1","chr11",71780921,71781253,32,".",104.01,-1,-1
"1947","11",72108836,72109602,767,"peak1947","ENSG00000110200","peak1947 ENSG00000110200","-",72106378,72112780,"inside",3944,2458,"NearestStart","ANAPC15","chr11",72108836,72109602,555,".",1796,-1,-1
"1948","11",72122690,72123487,798,"peak1948","ENSG00000257075","peak1948 ENSG00000257075","+",72131282,72131907,"upstream",-8592,7795,"NearestStart","RPEP6","chr11",72122690,72123487,87,".",281.73,-1,-1
"1949","11",72497475,72497759,285,"peak1949","ENSG00000237408","peak1949 ENSG00000237408","+",72478221,72479237,"downstream",19254,18238,"NearestStart","ART2BP","chr11",72497475,72497759,79,".",255.77,-1,-1
"1950","11",72500503,72501053,551,"peak1950","ENSG00000238048","peak1950 ENSG00000238048","+",72519986,72521733,"upstream",-19483,18933,"NearestStart","ART2P","chr11",72500503,72501053,105,".",341.01,-1,-1
"1951","11",72570989,72571517,529,"peak1951","ENSG00000227467","peak1951 ENSG00000227467","+",72570660,72573229,"inside",329,329,"NearestStart","LINC01537","chr11",72570989,72571517,286,".",925.2,-1,-1
"1952","11",72576109,72576363,255,"peak1952","ENSG00000227467","peak1952 ENSG00000227467","+",72570660,72573229,"downstream",5449,2880,"NearestStart","LINC01537","chr11",72576109,72576363,31,".",100.5,-1,-1
"1953","11",72905624,72906081,458,"peak1953","ENSG00000234751","peak1953 ENSG00000234751","+",72940498,72941112,"upstream",-34874,34417,"NearestStart","AP002381.2","chr11",72905624,72906081,56,".",182.65,-1,-1
"1954","11",72918375,72918776,402,"peak1954","ENSG00000234751","peak1954 ENSG00000234751","+",72940498,72941112,"upstream",-22123,21722,"NearestStart","AP002381.2","chr11",72918375,72918776,71,".",229.84,-1,-1
"1955","11",72925284,72925986,703,"peak1955","ENSG00000234751","peak1955 ENSG00000234751","+",72940498,72941112,"upstream",-15214,14512,"NearestStart","AP002381.2","chr11",72925284,72925986,874,".",2826.89,-1,-1
"1956","11",72936072,72936600,529,"peak1956","ENSG00000234751","peak1956 ENSG00000234751","+",72940498,72941112,"upstream",-4426,3898,"NearestStart","AP002381.2","chr11",72936072,72936600,96,".",312.56,-1,-1
"1957","11",72938626,72939526,901,"peak1957","ENSG00000234751","peak1957 ENSG00000234751","+",72940498,72941112,"upstream",-1872,972,"NearestStart","AP002381.2","chr11",72938626,72939526,641,".",2072.9,-1,-1
"1958","11",72968343,72969281,939,"peak1958","ENSG00000234751","peak1958 ENSG00000234751","+",72940498,72941112,"downstream",27845,27231,"NearestStart","AP002381.2","chr11",72968343,72969281,563,".",1820.57,-1,-1
"1959","11",73038631,73038873,243,"peak1959","ENSG00000234751","peak1959 ENSG00000234751","+",72940498,72941112,"downstream",98133,97519,"NearestStart","AP002381.2","chr11",73038631,73038873,51,".",165.82,-1,-1
"1960","11",73055361,73055826,466,"peak1960","ENSG00000137478","peak1960 ENSG00000137478","-",72836745,73142261,"inside",86900,86435,"NearestStart","FCHSD2","chr11",73055361,73055826,102,".",331.46,-1,-1
"1961","11",73058049,73058986,938,"peak1961","ENSG00000137478","peak1961 ENSG00000137478","-",72836745,73142261,"inside",84212,83275,"NearestStart","FCHSD2","chr11",73058049,73058986,235,".",760.12,-1,-1
"1962","11",73780154,73780532,379,"peak1962","ENSG00000175581","peak1962 ENSG00000175581","+",73787316,73865133,"upstream",-7162,6784,"NearestStart","MRPL48","chr11",73780154,73780532,56,".",182.9,-1,-1
"1963","11",74129535,74129866,332,"peak1963","ENSG00000256098","peak1963 ENSG00000256098","+",74142151,74142358,"upstream",-12616,12285,"NearestStart","RP11-691F15.1","chr11",74129535,74129866,46,".",148.9,-1,-1
"1964","11",74178207,74179104,898,"peak1964","ENSG00000168014","peak1964 ENSG00000168014","-",74012714,74171210,"upstream",-6997,6997,"NearestStart","C2CD3","chr11",74178207,74179104,151,".",491.03,-1,-1
"1965","11",74384009,74384442,434,"peak1965","ENSG00000254631","peak1965 ENSG00000254631","+",74397549,74485742,"upstream",-13540,13107,"NearestStart","RP11-702H23.4","chr11",74384009,74384442,96,".",312.49,-1,-1
"1966","11",74746982,74747458,477,"peak1966","ENSG00000227615","peak1966 ENSG00000227615","-",74745716,74746114,"upstream",-868,868,"NearestStart","RP11-864N7.2","chr11",74746982,74747458,104,".",337.17,-1,-1
"1967","11",75160376,75160676,301,"peak1967","ENSG00000255395","peak1967 ENSG00000255395","-",75099172,75140148,"upstream",-20228,20228,"NearestStart","CTD-2562J17.2","chr11",75160376,75160676,40,".",130.74,-1,-1
"1968","11",75165259,75166571,1313,"peak1968","ENSG00000255395","peak1968 ENSG00000255395","-",75099172,75140148,"upstream",-25111,25111,"NearestStart","CTD-2562J17.2","chr11",75165259,75166571,958,".",3100,-1,-1
"1969","11",75167714,75168137,424,"peak1969","ENSG00000255395","peak1969 ENSG00000255395","-",75099172,75140148,"upstream",-27566,27566,"NearestStart","CTD-2562J17.2","chr11",75167714,75168137,134,".",434.1,-1,-1
"1970","11",75172997,75173630,634,"peak1970","ENSG00000255395","peak1970 ENSG00000255395","-",75099172,75140148,"upstream",-32849,32849,"NearestStart","CTD-2562J17.2","chr11",75172997,75173630,207,".",672.45,-1,-1
"1971","11",75176762,75177701,940,"peak1971","ENSG00000255395","peak1971 ENSG00000255395","-",75099172,75140148,"upstream",-36614,36614,"NearestStart","CTD-2562J17.2","chr11",75176762,75177701,809,".",2618.5,-1,-1
"1972","11",75179373,75179921,549,"peak1972","ENSG00000255395","peak1972 ENSG00000255395","-",75099172,75140148,"upstream",-39225,39225,"NearestStart","CTD-2562J17.2","chr11",75179373,75179921,253,".",821.16,-1,-1
"1973","11",75182288,75183010,723,"peak1973","ENSG00000255395","peak1973 ENSG00000255395","-",75099172,75140148,"upstream",-42140,42140,"NearestStart","CTD-2562J17.2","chr11",75182288,75183010,225,".",730.38,-1,-1
"1974","11",75189946,75190323,378,"peak1974","ENSG00000255460","peak1974 ENSG00000255460","-",75228322,75228657,"downstream",38711,37999,"NearestStart","ZDHHC20P3","chr11",75189946,75190323,127,".",411.51,-1,-1
